date,INCY,isPartial
2017-04-05,56,False
2017-04-06,46,False
2017-04-07,44,False
2017-04-08,30,False
2017-04-09,53,False
2017-04-10,46,False
2017-04-11,52,False
2017-04-12,55,False
2017-04-13,73,False
2017-04-14,55,False
2017-04-15,23,False
2017-04-16,58,False
2017-04-17,92,False
2017-04-18,36,False
2017-04-19,28,False
2017-04-20,37,False
2017-04-21,54,False
2017-04-22,50,False
2017-04-23,60,False
2017-04-24,48,False
2017-04-25,42,False
2017-04-26,50,False
2017-04-27,31,False
2017-04-28,65,False
2017-04-29,53,False
2017-04-30,40,False
2017-05-01,58,False
2017-05-02,65,False
2017-05-03,51,False
2017-05-04,54,False
2017-05-05,41,False
2017-05-06,43,False
2017-05-07,49,False
2017-05-08,54,False
2017-05-09,39,False
2017-05-10,56,False
2017-05-11,58,False
2017-05-12,38,False
2017-05-13,79,False
2017-05-14,44,False
2017-05-15,42,False
2017-05-16,70,False
2017-05-17,68,False
2017-05-18,100,False
2017-05-19,60,False
2017-05-20,36,False
2017-05-21,49,False
2017-05-22,51,False
2017-05-23,44,False
2017-05-24,49,False
2017-05-25,59,False
2017-05-26,59,False
2017-05-27,22,False
2017-05-28,73,False
2017-05-29,70,False
