date,INCY,isPartial
2014-02-07,54,False
2014-02-08,48,False
2014-02-09,61,False
2014-02-10,55,False
2014-02-11,40,False
2014-02-12,61,False
2014-02-13,26,False
2014-02-14,55,False
2014-02-15,87,False
2014-02-16,44,False
2014-02-17,44,False
2014-02-18,82,False
2014-02-19,62,False
2014-02-20,62,False
2014-02-21,83,False
2014-02-22,44,False
2014-02-23,64,False
2014-02-24,31,False
2014-02-25,63,False
2014-02-26,82,False
2014-02-27,47,False
2014-02-28,43,False
2014-03-01,69,False
2014-03-02,64,False
2014-03-03,78,False
2014-03-04,77,False
2014-03-05,50,False
2014-03-06,57,False
2014-03-07,72,False
2014-03-08,42,False
2014-03-09,58,False
2014-03-10,42,False
2014-03-11,70,False
2014-03-12,49,False
2014-03-13,65,False
2014-03-14,65,False
2014-03-15,31,False
2014-03-16,96,False
