date,INCY,isPartial
2011-08-22,48,False
2011-08-23,35,False
2011-08-24,47,False
2011-08-25,23,False
2011-08-26,37,False
2011-08-27,30,False
2011-08-28,58,False
2011-08-29,29,False
2011-08-30,12,False
2011-08-31,35,False
2011-09-01,36,False
2011-09-02,24,False
2011-09-03,43,False
2011-09-04,21,False
2011-09-05,18,False
2011-09-06,51,False
2011-09-07,40,False
2011-09-08,63,False
2011-09-09,53,False
2011-09-10,91,False
2011-09-11,48,False
2011-09-12,56,False
2011-09-13,55,False
2011-09-14,73,False
2011-09-15,45,False
2011-09-16,83,False
2011-09-17,49,False
2011-09-18,62,False
2011-09-19,78,False
2011-09-20,44,False
2011-09-21,39,False
2011-09-22,68,False
2011-09-23,58,False
2011-09-24,34,False
2011-09-25,49,False
2011-09-26,27,False
2011-09-27,33,False
2011-09-28,67,False
2011-09-29,57,False
2011-09-30,35,False
2011-10-01,21,False
2011-10-02,41,False
2011-10-03,39,False
2011-10-04,38,False
2011-10-05,60,False
2011-10-06,45,False
2011-10-07,40,False
2011-10-08,34,False
2011-10-09,60,False
2011-10-10,66,False
2011-10-11,41,False
2011-10-12,58,False
2011-10-13,77,False
2011-10-14,62,False
2011-10-15,54,False
2011-10-16,59,False
2011-10-17,65,False
2011-10-18,43,False
2011-10-19,59,False
2011-10-20,28,False
2011-10-21,35,False
2011-10-22,81,False
2011-10-23,26,False
2011-10-24,64,False
2011-10-25,43,False
2011-10-26,60,False
2011-10-27,28,False
2011-10-28,29,False
2011-10-29,61,False
2011-10-30,20,False
2011-10-31,33,False
2011-11-01,34,False
2011-11-02,77,False
2011-11-03,43,False
2011-11-04,11,False
2011-11-05,26,False
2011-11-06,59,False
2011-11-07,38,False
2011-11-08,48,False
2011-11-09,49,False
2011-11-10,60,False
2011-11-11,58,False
2011-11-12,20,False
2011-11-13,70,False
2011-11-14,100,False
2011-11-15,48,False
2011-11-16,32,False
2011-11-17,48,False
2011-11-18,51,False
2011-11-19,65,False
2011-11-20,51,False
2011-11-21,53,False
2011-11-22,47,False
2011-11-23,48,False
2011-11-24,40,False
2011-11-25,23,False
2011-11-26,59,False
2011-11-27,70,False
2011-11-28,36,False
2011-11-29,36,False
2011-11-30,21,False
2011-12-01,32,False
2011-12-02,39,False
2011-12-03,70,False
2011-12-04,32,False
2011-12-05,26,False
2011-12-06,42,False
2011-12-07,26,False
2011-12-08,43,False
2011-12-09,28,False
2011-12-10,58,False
2011-12-11,44,False
2011-12-12,21,False
2011-12-13,36,False
2011-12-14,21,False
2011-12-15,32,False
2011-12-16,22,False
2011-12-17,33,False
2011-12-18,58,False
2011-12-19,32,False
2011-12-20,16,False
2011-12-21,44,False
2011-12-22,68,False
2011-12-23,74,False
2011-12-24,50,False
2011-12-25,23,False
2011-12-26,31,False
2011-12-27,28,False
2011-12-28,40,False
2011-12-29,63,False
2011-12-30,42,False
2011-12-31,57,False
2012-01-01,37,False
2012-01-02,39,False
2012-01-03,31,False
2012-01-04,36,False
2012-01-05,16,False
2012-01-06,44,False
2012-01-07,31,False
2012-01-08,42,False
2012-01-09,41,False
2012-01-10,5,False
2012-01-11,25,False
2012-01-12,20,False
2012-01-13,16,False
2012-01-14,61,False
2012-01-15,48,False
2012-01-16,15,False
2012-01-17,45,False
2012-01-18,55,False
2012-01-19,30,False
2012-01-20,26,False
2012-01-21,24,False
2012-01-22,59,False
2012-01-23,25,False
2012-01-24,39,False
2012-01-25,35,False
2012-01-26,25,False
