date,INCY,isPartial
2013-06-23,76,False
2013-06-24,50,False
2013-06-25,31,False
2013-06-26,44,False
2013-06-27,38,False
2013-06-28,33,False
2013-06-29,39,False
2013-06-30,27,False
2013-07-01,54,False
2013-07-02,60,False
2013-07-03,41,False
2013-07-04,37,False
2013-07-05,45,False
2013-07-06,32,False
2013-07-07,44,False
2013-07-08,42,False
2013-07-09,25,False
2013-07-10,45,False
2013-07-11,48,False
2013-07-12,40,False
2013-07-13,31,False
2013-07-14,62,False
2013-07-15,57,False
2013-07-16,32,False
2013-07-17,62,False
2013-07-18,46,False
2013-07-19,51,False
2013-07-20,24,False
2013-07-21,28,False
2013-07-22,38,False
2013-07-23,47,False
2013-07-24,32,False
2013-07-25,39,False
2013-07-26,30,False
2013-07-27,27,False
2013-07-28,77,False
2013-07-29,63,False
2013-07-30,41,False
2013-07-31,32,False
2013-08-01,39,False
2013-08-02,33,False
2013-08-03,48,False
2013-08-04,47,False
2013-08-05,48,False
2013-08-06,32,False
2013-08-07,23,False
2013-08-08,36,False
2013-08-09,20,False
2013-08-10,43,False
2013-08-11,54,False
2013-08-12,28,False
2013-08-13,32,False
2013-08-14,38,False
2013-08-15,34,False
2013-08-16,37,False
2013-08-17,69,False
2013-08-18,56,False
2013-08-19,54,False
2013-08-20,34,False
2013-08-21,100,False
2013-08-22,70,False
2013-08-23,36,False
2013-08-24,49,False
2013-08-25,41,False
2013-08-26,46,False
2013-08-27,39,False
2013-08-28,55,False
2013-08-29,40,False
2013-08-30,42,False
2013-08-31,74,False
2013-09-01,37,False
2013-09-02,69,False
2013-09-03,45,False
2013-09-04,49,False
2013-09-05,28,False
2013-09-06,41,False
2013-09-07,73,False
2013-09-08,57,False
2013-09-09,36,False
2013-09-10,33,False
2013-09-11,48,False
2013-09-12,63,False
2013-09-13,47,False
2013-09-14,83,False
2013-09-15,49,False
2013-09-16,50,False
2013-09-17,41,False
2013-09-18,48,False
2013-09-19,55,False
2013-09-20,57,False
2013-09-21,72,False
2013-09-22,56,False
2013-09-23,54,False
2013-09-24,60,False
2013-09-25,57,False
2013-09-26,68,False
2013-09-27,58,False
2013-09-28,51,False
2013-09-29,35,False
2013-09-30,44,False
2013-10-01,41,False
2013-10-02,57,False
2013-10-03,39,False
2013-10-04,37,False
2013-10-05,74,False
2013-10-06,59,False
2013-10-07,51,False
2013-10-08,44,False
2013-10-09,33,False
2013-10-10,51,False
2013-10-11,54,False
2013-10-12,40,False
2013-10-13,46,False
2013-10-14,49,False
2013-10-15,30,False
2013-10-16,33,False
2013-10-17,61,False
2013-10-18,44,False
2013-10-19,63,False
2013-10-20,69,False
2013-10-21,58,False
2013-10-22,75,False
2013-10-23,36,False
2013-10-24,60,False
2013-10-25,37,False
2013-10-26,64,False
2013-10-27,73,False
2013-10-28,63,False
2013-10-29,35,False
2013-10-30,59,False
2013-10-31,46,False
2013-11-01,45,False
2013-11-02,60,False
2013-11-03,89,False
2013-11-04,56,False
2013-11-05,79,False
2013-11-06,52,False
