date,INCY,isPartial
2016-03-19,57,False
2016-03-20,51,False
2016-03-21,54,False
2016-03-22,66,False
2016-03-23,53,False
2016-03-24,53,False
2016-03-25,44,False
2016-03-26,64,False
2016-03-27,68,False
2016-03-28,54,False
2016-03-29,68,False
2016-03-30,54,False
2016-03-31,63,False
2016-04-01,72,False
2016-04-02,46,False
2016-04-03,44,False
2016-04-04,53,False
2016-04-05,48,False
2016-04-06,45,False
2016-04-07,49,False
2016-04-08,82,False
2016-04-09,50,False
2016-04-10,53,False
2016-04-11,62,False
2016-04-12,73,False
2016-04-13,50,False
2016-04-14,56,False
2016-04-15,36,False
2016-04-16,49,False
2016-04-17,69,False
2016-04-18,69,False
2016-04-19,56,False
2016-04-20,52,False
2016-04-21,64,False
2016-04-22,52,False
2016-04-23,50,False
2016-04-24,45,False
2016-04-25,56,False
2016-04-26,37,False
2016-04-27,45,False
2016-04-28,51,False
2016-04-29,49,False
2016-04-30,43,False
2016-05-01,55,False
2016-05-02,53,False
2016-05-03,54,False
2016-05-04,68,False
