date,INCY,isPartial
2017-05-17,97,False
2017-05-18,93,False
2017-05-19,70,False
2017-05-20,51,False
2017-05-21,58,False
2017-05-22,66,False
2017-05-23,66,False
2017-05-24,60,False
2017-05-25,73,False
2017-05-26,60,False
2017-05-27,40,False
2017-05-28,62,False
2017-05-29,72,False
2017-05-30,48,False
2017-05-31,62,False
2017-06-01,67,False
2017-06-02,75,False
2017-06-03,63,False
2017-06-04,45,False
2017-06-05,68,False
2017-06-06,84,False
2017-06-07,85,False
2017-06-08,71,False
2017-06-09,57,False
2017-06-10,95,False
2017-06-11,72,False
2017-06-12,54,False
2017-06-13,54,False
2017-06-14,52,False
2017-06-15,77,False
2017-06-16,79,False
2017-06-17,47,False
2017-06-18,74,False
2017-06-19,59,False
2017-06-20,55,False
2017-06-21,71,False
2017-06-22,65,False
2017-06-23,56,False
2017-06-24,35,False
2017-06-25,57,False
2017-06-26,49,False
2017-06-27,72,False
2017-06-28,33,False
2017-06-29,52,False
2017-06-30,57,False
2017-07-01,59,False
2017-07-02,66,False
2017-07-03,42,False
2017-07-04,70,False
2017-07-05,54,False
2017-07-06,58,False
2017-07-07,59,False
2017-07-08,58,False
2017-07-09,57,False
2017-07-10,65,False
2017-07-11,39,False
2017-07-12,60,False
2017-07-13,62,False
2017-07-14,57,False
2017-07-15,75,False
2017-07-16,61,False
2017-07-17,40,False
2017-07-18,55,False
2017-07-19,84,False
2017-07-20,70,False
2017-07-21,72,False
2017-07-22,66,False
2017-07-23,32,False
2017-07-24,56,False
2017-07-25,72,False
2017-07-26,63,False
2017-07-27,52,False
2017-07-28,61,False
2017-07-29,80,False
2017-07-30,56,False
2017-07-31,68,False
2017-08-01,57,False
2017-08-02,68,False
2017-08-03,73,False
2017-08-04,53,False
2017-08-05,56,False
2017-08-06,54,False
2017-08-07,48,False
2017-08-08,61,False
2017-08-09,69,False
2017-08-10,44,False
2017-08-11,61,False
2017-08-12,34,False
2017-08-13,63,False
2017-08-14,67,False
2017-08-15,41,False
2017-08-16,59,False
2017-08-17,66,False
2017-08-18,58,False
2017-08-19,62,False
2017-08-20,54,False
2017-08-21,61,False
2017-08-22,48,False
2017-08-23,67,False
2017-08-24,66,False
2017-08-25,68,False
2017-08-26,65,False
2017-08-27,58,False
2017-08-28,56,False
2017-08-29,48,False
2017-08-30,69,False
2017-08-31,84,False
2017-09-01,75,False
2017-09-02,53,False
2017-09-03,49,False
2017-09-04,65,False
2017-09-05,69,False
2017-09-06,51,False
2017-09-07,73,False
2017-09-08,86,False
2017-09-09,66,False
2017-09-10,56,False
2017-09-11,75,False
2017-09-12,62,False
2017-09-13,44,False
2017-09-14,50,False
2017-09-15,85,False
2017-09-16,50,False
2017-09-17,81,False
2017-09-18,60,False
2017-09-19,70,False
2017-09-20,72,False
2017-09-21,74,False
2017-09-22,47,False
2017-09-23,68,False
2017-09-24,63,False
2017-09-25,68,False
2017-09-26,69,False
2017-09-27,72,False
2017-09-28,68,False
2017-09-29,58,False
2017-09-30,66,False
2017-10-01,47,False
2017-10-02,60,False
2017-10-03,62,False
2017-10-04,60,False
2017-10-05,77,False
2017-10-06,38,False
