date,value
2017-03-17,80.13188115752665
2017-03-18,82.26873132172739
2017-03-19,85.47400656802844
2017-03-20,73.72133066492455
2017-03-21,70.51605541862347
2017-03-22,69.44763033652312
2017-03-23,70.51605541862347
2017-03-24,76.92660591122561
2017-03-25,84.4055814859281
2017-03-26,82.26873132172739
2017-03-27,72.65290558282419
2017-03-28,75.85818082912525
2017-03-29,71.58448050072383
2017-03-30,70.51605541862347
2017-03-31,74.78975574702488
2017-04-01,80.13188115752665
2017-04-02,85.47400656802844
2017-04-03,82.26873132172739
2017-04-04,80.13188115752665
2017-04-05,85.47400656802844
2017-04-06,79.06345607542632
2017-04-07,77.99503099332595
2017-04-08,85.47400656802844
2017-04-09,85.47400656802844
2017-04-10,74.78975574702488
2017-04-11,74.78975574702488
