date,CMCSA,isPartial
2016-06-07,50,False
2016-06-08,43,False
2016-06-09,36,False
2016-06-10,7,False
2016-06-11,8,False
2016-06-12,8,False
2016-06-13,21,False
2016-06-14,14,False
2016-06-15,28,False
2016-06-16,28,False
2016-06-17,30,False
2016-06-18,0,False
2016-06-19,0,False
2016-06-20,43,False
2016-06-21,29,False
2016-06-22,50,False
2016-06-23,15,False
2016-06-24,60,False
2016-06-25,9,False
2016-06-26,0,False
2016-06-27,21,False
2016-06-28,43,False
2016-06-29,65,False
2016-06-30,22,False
2016-07-01,69,False
2016-07-02,26,False
2016-07-03,9,False
2016-07-04,23,False
2016-07-05,38,False
2016-07-06,61,False
2016-07-07,23,False
2016-07-08,55,False
2016-07-09,9,False
2016-07-10,0,False
2016-07-11,68,False
2016-07-12,53,False
2016-07-13,30,False
2016-07-14,51,False
2016-07-15,31,False
2016-07-16,17,False
2016-07-17,9,False
2016-07-18,23,False
2016-07-19,23,False
2016-07-20,54,False
2016-07-21,23,False
2016-07-22,39,False
2016-07-23,0,False
2016-07-24,0,False
2016-07-25,22,False
2016-07-26,60,False
2016-07-27,83,False
2016-07-28,15,False
2016-07-29,47,False
2016-07-30,44,False
2016-07-31,9,False
2016-08-01,7,False
2016-08-02,67,False
2016-08-03,45,False
2016-08-04,31,False
2016-08-05,98,False
2016-08-06,18,False
2016-08-07,0,False
2016-08-08,8,False
2016-08-09,31,False
2016-08-10,39,False
2016-08-11,32,False
2016-08-12,16,False
2016-08-13,18,False
2016-08-14,18,False
2016-08-15,33,False
2016-08-16,48,False
2016-08-17,32,False
2016-08-18,8,False
2016-08-19,58,False
2016-08-20,0,False
2016-08-21,0,False
2016-08-22,16,False
2016-08-23,32,False
2016-08-24,8,False
2016-08-25,0,False
2016-08-26,23,False
2016-08-27,9,False
2016-08-28,0,False
2016-08-29,22,False
2016-08-30,52,False
2016-08-31,22,False
2016-09-01,15,False
2016-09-02,46,False
2016-09-03,0,False
2016-09-04,17,False
2016-09-05,0,False
2016-09-06,22,False
2016-09-07,30,False
2016-09-08,15,False
2016-09-09,31,False
2016-09-10,9,False
2016-09-11,0,False
