date,CMCSA,isPartial
2015-09-05,0,False
2015-09-06,0,False
2015-09-07,0,False
2015-09-08,41,False
2015-09-09,29,False
2015-09-10,53,False
2015-09-11,43,False
2015-09-12,0,False
2015-09-13,7,False
2015-09-14,23,False
2015-09-15,35,False
2015-09-16,17,False
2015-09-17,58,False
2015-09-18,30,False
2015-09-19,0,False
2015-09-20,7,False
2015-09-21,40,False
2015-09-22,17,False
2015-09-23,23,False
2015-09-24,18,False
2015-09-25,25,False
2015-09-26,7,False
2015-09-27,7,False
2015-09-28,17,False
2015-09-29,17,False
2015-09-30,17,False
2015-10-01,40,False
2015-10-02,12,False
2015-10-03,0,False
2015-10-04,7,False
2015-10-05,35,False
2015-10-06,23,False
2015-10-07,12,False
2015-10-08,29,False
2015-10-09,12,False
2015-10-10,0,False
2015-10-11,0,False
2015-10-12,24,False
2015-10-13,34,False
2015-10-14,28,False
2015-10-15,0,False
2015-10-16,12,False
2015-10-17,0,False
2015-10-18,0,False
2015-10-19,34,False
2015-10-20,28,False
2015-10-21,46,False
2015-10-22,6,False
2015-10-23,6,False
2015-10-24,13,False
2015-10-25,7,False
2015-10-26,22,False
2015-10-27,51,False
2015-10-28,50,False
2015-10-29,23,False
2015-10-30,18,False
2015-10-31,7,False
2015-11-01,7,False
2015-11-02,17,False
2015-11-03,28,False
2015-11-04,28,False
2015-11-05,28,False
2015-11-06,18,False
2015-11-07,26,False
2015-11-08,7,False
2015-11-09,28,False
2015-11-10,28,False
2015-11-11,23,False
2015-11-12,17,False
2015-11-13,18,False
2015-11-14,13,False
2015-11-15,0,False
2015-11-16,22,False
2015-11-17,34,False
2015-11-18,22,False
2015-11-19,17,False
2015-11-20,18,False
2015-11-21,13,False
2015-11-22,0,False
2015-11-23,17,False
2015-11-24,34,False
2015-11-25,28,False
2015-11-26,0,False
2015-11-27,0,False
2015-11-28,0,False
2015-11-29,0,False
2015-11-30,22,False
2015-12-01,11,False
2015-12-02,22,False
2015-12-03,17,False
2015-12-04,35,False
2015-12-05,0,False
2015-12-06,7,False
2015-12-07,28,False
2015-12-08,28,False
2015-12-09,6,False
2015-12-10,46,False
2015-12-11,18,False
2015-12-12,13,False
2015-12-13,0,False
2015-12-14,11,False
2015-12-15,23,False
2015-12-16,12,False
2015-12-17,42,False
2015-12-18,19,False
2015-12-19,7,False
2015-12-20,7,False
2015-12-21,36,False
2015-12-22,18,False
2015-12-23,25,False
2015-12-24,7,False
2015-12-25,8,False
2015-12-26,7,False
