date,CMCSA,isPartial
2015-06-12,18,False
2015-06-13,10,False
2015-06-14,0,False
2015-06-15,8,False
2015-06-16,0,False
2015-06-17,21,False
2015-06-18,34,False
2015-06-19,35,False
2015-06-20,10,False
2015-06-21,5,False
2015-06-22,29,False
2015-06-23,25,False
2015-06-24,33,False
2015-06-25,30,False
2015-06-26,13,False
2015-06-27,5,False
2015-06-28,0,False
2015-06-29,29,False
2015-06-30,17,False
2015-07-01,38,False
2015-07-02,25,False
2015-07-03,9,False
2015-07-04,5,False
2015-07-05,0,False
2015-07-06,20,False
2015-07-07,25,False
2015-07-08,21,False
2015-07-09,21,False
2015-07-10,30,False
2015-07-11,5,False
2015-07-12,0,False
2015-07-13,37,False
2015-07-14,33,False
2015-07-15,34,False
2015-07-16,26,False
2015-07-17,5,False
2015-07-18,11,False
2015-07-19,5,False
2015-07-20,18,False
2015-07-21,17,False
2015-07-22,33,False
2015-07-23,38,False
2015-07-24,18,False
2015-07-25,25,False
2015-07-26,0,False
2015-07-27,20,False
2015-07-28,21,False
2015-07-29,42,False
2015-07-30,25,False
2015-07-31,22,False
2015-08-01,10,False
2015-08-02,0,False
2015-08-03,21,False
2015-08-04,21,False
2015-08-05,50,False
2015-08-06,30,False
2015-08-07,17,False
2015-08-08,10,False
2015-08-09,5,False
2015-08-10,12,False
2015-08-11,29,False
2015-08-12,17,False
2015-08-13,21,False
2015-08-14,34,False
2015-08-15,5,False
2015-08-16,0,False
2015-08-17,29,False
2015-08-18,37,False
