date,KHC,isPartial
2016-09-01,40,False
2016-09-02,61,False
2016-09-03,28,False
2016-09-04,37,False
2016-09-05,51,False
2016-09-06,57,False
2016-09-07,30,False
2016-09-08,27,False
2016-09-09,36,False
2016-09-10,25,False
2016-09-11,37,False
