date,KHC,isPartial
2015-05-14,16,False
2015-05-15,23,False
2015-05-16,10,False
2015-05-17,9,False
2015-05-18,21,False
2015-05-19,14,False
2015-05-20,10,False
2015-05-21,13,False
2015-05-22,15,False
2015-05-23,10,False
2015-05-24,12,False
2015-05-25,12,False
2015-05-26,16,False
2015-05-27,17,False
2015-05-28,7,False
2015-05-29,17,False
2015-05-30,10,False
2015-05-31,9,False
2015-06-01,16,False
2015-06-02,21,False
2015-06-03,7,False
2015-06-04,10,False
2015-06-05,21,False
2015-06-06,18,False
2015-06-07,17,False
2015-06-08,23,False
2015-06-09,16,False
2015-06-10,12,False
2015-06-11,15,False
2015-06-12,9,False
2015-06-13,14,False
2015-06-14,19,False
2015-06-15,11,False
2015-06-16,13,False
2015-06-17,14,False
2015-06-18,18,False
2015-06-19,17,False
2015-06-20,5,False
2015-06-21,12,False
2015-06-22,16,False
2015-06-23,13,False
2015-06-24,14,False
2015-06-25,21,False
2015-06-26,21,False
2015-06-27,11,False
2015-06-28,10,False
2015-06-29,17,False
2015-06-30,15,False
2015-07-01,7,False
2015-07-02,21,False
2015-07-03,28,False
2015-07-04,20,False
2015-07-05,23,False
2015-07-06,100,False
2015-07-07,65,False
2015-07-08,56,False
2015-07-09,29,False
2015-07-10,49,False
2015-07-11,28,False
2015-07-12,23,False
2015-07-13,37,False
2015-07-14,28,False
2015-07-15,49,False
2015-07-16,30,False
2015-07-17,30,False
2015-07-18,11,False
2015-07-19,24,False
2015-07-20,27,False
2015-07-21,18,False
2015-07-22,25,False
2015-07-23,23,False
2015-07-24,29,False
2015-07-25,14,False
2015-07-26,17,False
2015-07-27,26,False
2015-07-28,29,False
2015-07-29,19,False
2015-07-30,34,False
2015-07-31,17,False
2015-08-01,14,False
2015-08-02,12,False
2015-08-03,19,False
2015-08-04,35,False
2015-08-05,16,False
2015-08-06,28,False
2015-08-07,37,False
2015-08-08,16,False
2015-08-09,10,False
2015-08-10,33,False
2015-08-11,43,False
2015-08-12,18,False
2015-08-13,25,False
2015-08-14,30,False
2015-08-15,10,False
2015-08-16,12,False
2015-08-17,19,False
2015-08-18,22,False
