date,KHC,isPartial
2016-03-31,46,False
2016-04-01,38,False
2016-04-02,31,False
2016-04-03,21,False
2016-04-04,68,False
2016-04-05,36,False
2016-04-06,31,False
2016-04-07,41,False
2016-04-08,33,False
2016-04-09,26,False
2016-04-10,26,False
2016-04-11,59,False
2016-04-12,44,False
2016-04-13,41,False
2016-04-14,46,False
2016-04-15,14,False
2016-04-16,53,False
2016-04-17,26,False
2016-04-18,36,False
2016-04-19,18,False
2016-04-20,54,False
2016-04-21,23,False
2016-04-22,47,False
2016-04-23,37,False
2016-04-24,15,False
2016-04-25,40,False
2016-04-26,49,False
2016-04-27,59,False
2016-04-28,23,False
2016-04-29,28,False
2016-04-30,37,False
2016-05-01,26,False
2016-05-02,23,False
2016-05-03,50,False
2016-05-04,100,False
