date,KHC,isPartial
2014-07-15,73,False
2014-07-16,35,False
2014-07-17,40,False
2014-07-18,62,False
2014-07-19,49,False
2014-07-20,78,False
2014-07-21,20,False
2014-07-22,44,False
2014-07-23,30,False
2014-07-24,35,False
