date,FISV,isPartial
2013-07-04,26,False
2013-07-05,0,False
2013-07-06,30,False
2013-07-07,30,False
2013-07-08,0,False
2013-07-09,24,False
2013-07-10,0,False
2013-07-11,0,False
2013-07-12,26,False
2013-07-13,61,False
2013-07-14,30,False
2013-07-15,0,False
2013-07-16,24,False
2013-07-17,0,False
2013-07-18,0,False
2013-07-19,0,False
2013-07-20,0,False
2013-07-21,30,False
2013-07-22,24,False
2013-07-23,0,False
2013-07-24,50,False
2013-07-25,0,False
2013-07-26,26,False
2013-07-27,0,False
2013-07-28,0,False
2013-07-29,0,False
2013-07-30,0,False
2013-07-31,49,False
2013-08-01,75,False
2013-08-02,78,False
2013-08-03,0,False
2013-08-04,30,False
2013-08-05,49,False
2013-08-06,99,False
2013-08-07,75,False
2013-08-08,50,False
2013-08-09,26,False
2013-08-10,0,False
2013-08-11,0,False
2013-08-12,49,False
2013-08-13,24,False
2013-08-14,74,False
2013-08-15,26,False
2013-08-16,77,False
2013-08-17,0,False
2013-08-18,0,False
2013-08-19,24,False
2013-08-20,0,False
2013-08-21,24,False
2013-08-22,0,False
2013-08-23,0,False
2013-08-24,0,False
2013-08-25,0,False
2013-08-26,70,False
2013-08-27,23,False
2013-08-28,0,False
2013-08-29,24,False
2013-08-30,0,False
2013-08-31,0,False
2013-09-01,0,False
2013-09-02,0,False
2013-09-03,23,False
2013-09-04,23,False
2013-09-05,24,False
2013-09-06,24,False
2013-09-07,0,False
2013-09-08,55,False
2013-09-09,23,False
2013-09-10,68,False
2013-09-11,46,False
2013-09-12,69,False
2013-09-13,24,False
2013-09-14,27,False
2013-09-15,0,False
2013-09-16,23,False
2013-09-17,68,False
2013-09-18,23,False
2013-09-19,23,False
2013-09-20,49,False
2013-09-21,0,False
2013-09-22,0,False
2013-09-23,0,False
2013-09-24,45,False
2013-09-25,23,False
2013-09-26,0,False
2013-09-27,24,False
2013-09-28,55,False
2013-09-29,0,False
2013-09-30,0,False
2013-10-01,0,False
2013-10-02,23,False
2013-10-03,23,False
2013-10-04,24,False
2013-10-05,27,False
2013-10-06,0,False
2013-10-07,23,False
2013-10-08,0,False
2013-10-09,23,False
2013-10-10,23,False
2013-10-11,24,False
2013-10-12,0,False
2013-10-13,0,False
2013-10-14,0,False
2013-10-15,46,False
2013-10-16,0,False
2013-10-17,0,False
2013-10-18,48,False
2013-10-19,0,False
2013-10-20,0,False
2013-10-21,0,False
2013-10-22,22,False
2013-10-23,0,False
2013-10-24,46,False
2013-10-25,48,False
2013-10-26,27,False
2013-10-27,26,False
2013-10-28,22,False
2013-10-29,66,False
2013-10-30,0,False
2013-10-31,23,False
2013-11-01,25,False
2013-11-02,0,False
2013-11-03,0,False
2013-11-04,0,False
2013-11-05,0,False
2013-11-06,0,False
