date,ILMN,isPartial
2017-12-23,0,False
2017-12-24,10,False
2017-12-25,5,False
2017-12-26,8,False
2017-12-27,8,False
2017-12-28,12,False
2017-12-29,0,False
2017-12-30,0,False
2017-12-31,14,False
2018-01-01,0,False
2018-01-02,23,False
2018-01-03,15,False
2018-01-04,27,False
2018-01-05,15,False
2018-01-06,9,False
2018-01-07,4,False
2018-01-08,22,False
2018-01-09,100,False
2018-01-10,34,False
2018-01-11,37,False
2018-01-12,19,False
2018-01-13,17,False
2018-01-14,8,False
2018-01-15,18,False
2018-01-16,22,False
2018-01-17,22,False
2018-01-18,11,False
2018-01-19,19,False
2018-01-20,8,False
2018-01-21,8,False
2018-01-22,18,False
2018-01-23,43,False
2018-01-24,32,False
2018-01-25,22,False
2018-01-26,15,False
2018-01-27,8,False
2018-01-28,4,False
2018-01-29,22,False
2018-01-30,40,False
2018-01-31,66,False
2018-02-01,44,False
2018-02-02,31,False
2018-02-03,0,False
2018-02-04,4,False
2018-02-05,18,False
2018-02-06,40,False
2018-02-07,29,False
2018-02-08,11,False
2018-02-09,41,False
2018-02-10,17,False
2018-02-11,0,False
2018-02-12,15,False
2018-02-13,26,False
