date,ILMN,isPartial
2015-03-07,18,False
2015-03-08,0,False
2015-03-09,15,False
2015-03-10,11,False
2015-03-11,11,False
2015-03-12,11,False
2015-03-13,8,False
2015-03-14,9,False
2015-03-15,9,False
2015-03-16,19,False
2015-03-17,19,False
2015-03-18,4,False
2015-03-19,8,False
2015-03-20,4,False
2015-03-21,4,False
2015-03-22,4,False
2015-03-23,7,False
2015-03-24,11,False
2015-03-25,5,False
2015-03-26,13,False
2015-03-27,16,False
2015-03-28,5,False
2015-03-29,5,False
2015-03-30,15,False
2015-03-31,11,False
2015-04-01,4,False
2015-04-02,12,False
2015-04-03,13,False
2015-04-04,9,False
2015-04-05,5,False
2015-04-06,12,False
2015-04-07,19,False
2015-04-08,11,False
2015-04-09,8,False
2015-04-10,12,False
2015-04-11,5,False
2015-04-12,0,False
2015-04-13,11,False
2015-04-14,19,False
2015-04-15,26,False
2015-04-16,19,False
2015-04-17,8,False
2015-04-18,5,False
2015-04-19,0,False
2015-04-20,30,False
2015-04-21,31,False
2015-04-22,38,False
2015-04-23,27,False
2015-04-24,12,False
2015-04-25,0,False
2015-04-26,9,False
2015-04-27,19,False
2015-04-28,11,False
2015-04-29,15,False
2015-04-30,23,False
2015-05-01,13,False
2015-05-02,5,False
2015-05-03,9,False
2015-05-04,4,False
2015-05-05,11,False
2015-05-06,8,False
2015-05-07,8,False
2015-05-08,40,False
2015-05-09,18,False
2015-05-10,0,False
2015-05-11,23,False
2015-05-12,23,False
2015-05-13,8,False
2015-05-14,19,False
2015-05-15,24,False
2015-05-16,0,False
2015-05-17,0,False
2015-05-18,26,False
2015-05-19,30,False
2015-05-20,30,False
2015-05-21,0,False
2015-05-22,24,False
2015-05-23,0,False
2015-05-24,4,False
2015-05-25,8,False
2015-05-26,7,False
2015-05-27,11,False
2015-05-28,27,False
2015-05-29,8,False
2015-05-30,0,False
2015-05-31,13,False
2015-06-01,30,False
2015-06-02,11,False
2015-06-03,7,False
2015-06-04,35,False
2015-06-05,8,False
2015-06-06,5,False
2015-06-07,5,False
2015-06-08,18,False
2015-06-09,15,False
2015-06-10,11,False
2015-06-11,19,False
2015-06-12,16,False
2015-06-13,9,False
2015-06-14,0,False
2015-06-15,15,False
2015-06-16,30,False
2015-06-17,19,False
2015-06-18,11,False
2015-06-19,28,False
2015-06-20,5,False
2015-06-21,0,False
2015-06-22,11,False
2015-06-23,23,False
2015-06-24,19,False
2015-06-25,11,False
2015-06-26,20,False
2015-06-27,9,False
2015-06-28,0,False
2015-06-29,27,False
2015-06-30,8,False
2015-07-01,19,False
2015-07-02,19,False
2015-07-03,8,False
2015-07-04,0,False
2015-07-05,5,False
2015-07-06,11,False
2015-07-07,22,False
2015-07-08,26,False
2015-07-09,15,False
2015-07-10,24,False
2015-07-11,0,False
2015-07-12,5,False
2015-07-13,8,False
2015-07-14,23,False
2015-07-15,27,False
2015-07-16,8,False
2015-07-17,45,False
2015-07-18,15,False
2015-07-19,0,False
2015-07-20,28,False
2015-07-21,65,False
2015-07-22,100,False
2015-07-23,23,False
2015-07-24,43,False
2015-07-25,9,False
2015-07-26,0,False
2015-07-27,19,False
2015-07-28,11,False
2015-07-29,11,False
2015-07-30,15,False
2015-07-31,12,False
2015-08-01,14,False
2015-08-02,0,False
2015-08-03,11,False
2015-08-04,8,False
2015-08-05,27,False
2015-08-06,19,False
2015-08-07,8,False
2015-08-08,0,False
2015-08-09,0,False
2015-08-10,4,False
2015-08-11,19,False
2015-08-12,11,False
2015-08-13,31,False
2015-08-14,4,False
2015-08-15,9,False
2015-08-16,4,False
2015-08-17,23,False
2015-08-18,19,False
