date,MAT,isPartial
2016-12-30,73,False
2016-12-31,68,False
2017-01-01,79,False
2017-01-02,76,False
2017-01-03,72,False
2017-01-04,74,False
2017-01-05,74,False
2017-01-06,72,False
2017-01-07,72,False
2017-01-08,79,False
2017-01-09,75,False
2017-01-10,70,False
2017-01-11,73,False
2017-01-12,74,False
2017-01-13,68,False
2017-01-14,72,False
2017-01-15,72,False
2017-01-16,73,False
2017-01-17,71,False
2017-01-18,70,False
2017-01-19,71,False
