date,MAT,isPartial
2016-12-27,84,False
2016-12-28,81,False
2016-12-29,82,False
2016-12-30,80,False
2016-12-31,79,False
2017-01-01,89,False
2017-01-02,88,False
2017-01-03,83,False
2017-01-04,84,False
2017-01-05,87,False
2017-01-06,82,False
2017-01-07,83,False
2017-01-08,89,False
2017-01-09,84,False
2017-01-10,82,False
2017-01-11,84,False
2017-01-12,81,False
2017-01-13,77,False
2017-01-14,81,False
2017-01-15,84,False
2017-01-16,81,False
2017-01-17,80,False
2017-01-18,78,False
2017-01-19,83,False
2017-01-20,76,False
2017-01-21,84,False
2017-01-22,85,False
2017-01-23,81,False
2017-01-24,79,False
2017-01-25,78,False
2017-01-26,74,False
2017-01-27,69,False
2017-01-28,70,False
2017-01-29,77,False
2017-01-30,71,False
2017-01-31,74,False
2017-02-01,79,False
2017-02-02,84,False
2017-02-03,84,False
2017-02-04,89,False
2017-02-05,87,False
2017-02-06,79,False
2017-02-07,79,False
2017-02-08,77,False
2017-02-09,81,False
2017-02-10,81,False
2017-02-11,86,False
2017-02-12,87,False
2017-02-13,84,False
2017-02-14,75,False
2017-02-15,82,False
2017-02-16,83,False
2017-02-17,78,False
2017-02-18,90,False
2017-02-19,85,False
2017-02-20,84,False
2017-02-21,83,False
2017-02-22,81,False
2017-02-23,86,False
2017-02-24,82,False
2017-02-25,88,False
2017-02-26,86,False
2017-02-27,84,False
2017-02-28,82,False
2017-03-01,81,False
2017-03-02,79,False
2017-03-03,84,False
2017-03-04,88,False
2017-03-05,88,False
2017-03-06,82,False
2017-03-07,80,False
2017-03-08,76,False
2017-03-09,79,False
2017-03-10,80,False
2017-03-11,85,False
2017-03-12,92,False
2017-03-13,85,False
2017-03-14,82,False
2017-03-15,81,False
2017-03-16,82,False
2017-03-17,81,False
2017-03-18,85,False
2017-03-19,89,False
2017-03-20,84,False
2017-03-21,81,False
2017-03-22,83,False
2017-03-23,81,False
2017-03-24,80,False
2017-03-25,81,False
2017-03-26,86,False
2017-03-27,80,False
2017-03-28,80,False
2017-03-29,79,False
2017-03-30,84,False
2017-03-31,81,False
2017-04-01,81,False
2017-04-02,86,False
2017-04-03,82,False
2017-04-04,79,False
2017-04-05,79,False
2017-04-06,76,False
2017-04-07,76,False
2017-04-08,84,False
2017-04-09,84,False
2017-04-10,81,False
2017-04-11,79,False
2017-04-12,77,False
2017-04-13,80,False
2017-04-14,81,False
2017-04-15,82,False
2017-04-16,83,False
2017-04-17,80,False
2017-04-18,82,False
2017-04-19,82,False
2017-04-20,84,False
2017-04-21,83,False
2017-04-22,89,False
2017-04-23,87,False
2017-04-24,92,False
2017-04-25,89,False
2017-04-26,88,False
2017-04-27,88,False
2017-04-28,81,False
2017-04-29,85,False
2017-04-30,86,False
2017-05-01,88,False
2017-05-02,91,False
2017-05-03,91,False
2017-05-04,88,False
2017-05-05,86,False
2017-05-06,90,False
2017-05-07,94,False
2017-05-08,86,False
2017-05-09,90,False
2017-05-10,88,False
2017-05-11,87,False
2017-05-12,87,False
2017-05-13,91,False
2017-05-14,100,False
2017-05-15,88,False
2017-05-16,89,False
2017-05-17,93,False
2017-05-18,92,False
2017-05-19,88,False
2017-05-20,88,False
2017-05-21,94,False
2017-05-22,88,False
2017-05-23,83,False
2017-05-24,89,False
2017-05-25,90,False
2017-05-26,87,False
2017-05-27,85,False
2017-05-28,89,False
2017-05-29,89,False
