date,MAT,isPartial
2012-08-26,94,False
2012-08-27,89,False
2012-08-28,88,False
2012-08-29,89,False
2012-08-30,90,False
2012-08-31,90,False
2012-09-01,93,False
2012-09-02,92,False
2012-09-03,88,False
2012-09-04,92,False
2012-09-05,91,False
2012-09-06,89,False
2012-09-07,93,False
2012-09-08,97,False
2012-09-09,98,False
2012-09-10,91,False
2012-09-11,91,False
2012-09-12,95,False
2012-09-13,95,False
2012-09-14,96,False
2012-09-15,96,False
2012-09-16,97,False
2012-09-17,91,False
2012-09-18,92,False
2012-09-19,92,False
2012-09-20,92,False
2012-09-21,93,False
2012-09-22,96,False
2012-09-23,93,False
2012-09-24,91,False
2012-09-25,89,False
2012-09-26,92,False
2012-09-27,90,False
2012-09-28,89,False
2012-09-29,90,False
2012-09-30,85,False
2012-10-01,87,False
2012-10-02,91,False
2012-10-03,90,False
2012-10-04,84,False
2012-10-05,87,False
2012-10-06,88,False
2012-10-07,91,False
2012-10-08,86,False
2012-10-09,89,False
2012-10-10,86,False
2012-10-11,90,False
2012-10-12,89,False
