date,MAT,isPartial
2015-03-17,92,False
2015-03-18,88,False
2015-03-19,93,False
2015-03-20,91,False
2015-03-21,96,False
2015-03-22,95,False
2015-03-23,93,False
2015-03-24,89,False
2015-03-25,98,False
2015-03-26,81,False
2015-03-27,89,False
2015-03-28,100,False
2015-03-29,95,False
2015-03-30,85,False
2015-03-31,85,False
2015-04-01,87,False
2015-04-02,87,False
2015-04-03,91,False
2015-04-04,99,False
2015-04-05,95,False
2015-04-06,87,False
2015-04-07,86,False
2015-04-08,82,False
2015-04-09,85,False
2015-04-10,85,False
