date,MAT,isPartial
2017-10-03,66,False
2017-10-04,63,False
2017-10-05,63,False
2017-10-06,66,False
2017-10-07,70,False
2017-10-08,73,False
2017-10-09,65,False
2017-10-10,67,False
2017-10-11,65,False
2017-10-12,67,False
2017-10-13,68,False
2017-10-14,69,False
2017-10-15,69,False
2017-10-16,67,False
2017-10-17,65,False
2017-10-18,66,False
2017-10-19,65,False
2017-10-20,66,False
2017-10-21,67,False
2017-10-22,67,False
2017-10-23,68,False
2017-10-24,66,False
2017-10-25,65,False
2017-10-26,67,False
2017-10-27,66,False
2017-10-28,68,False
2017-10-29,65,False
2017-10-30,65,False
2017-10-31,65,False
2017-11-01,64,False
2017-11-02,67,False
2017-11-03,64,False
2017-11-04,68,False
2017-11-05,66,False
2017-11-06,66,False
2017-11-07,65,False
2017-11-08,65,False
2017-11-09,67,False
2017-11-10,67,False
2017-11-11,69,False
2017-11-12,70,False
2017-11-13,67,False
2017-11-14,67,False
2017-11-15,70,False
2017-11-16,68,False
2017-11-17,67,False
2017-11-18,67,False
2017-11-19,70,False
2017-11-20,64,False
2017-11-21,64,False
2017-11-22,62,False
2017-11-23,67,False
2017-11-24,66,False
2017-11-25,68,False
2017-11-26,71,False
2017-11-27,67,False
2017-11-28,66,False
2017-11-29,75,False
2017-11-30,74,False
2017-12-01,71,False
2017-12-02,71,False
2017-12-03,73,False
2017-12-04,68,False
2017-12-05,68,False
2017-12-06,66,False
2017-12-07,67,False
2017-12-08,68,False
2017-12-09,71,False
2017-12-10,70,False
2017-12-11,64,False
2017-12-12,64,False
2017-12-13,64,False
2017-12-14,66,False
2017-12-15,68,False
2017-12-16,73,False
2017-12-17,70,False
2017-12-18,66,False
2017-12-19,64,False
2017-12-20,65,False
2017-12-21,62,False
2017-12-22,64,False
2017-12-23,67,False
2017-12-24,59,False
2017-12-25,65,False
2017-12-26,69,False
2017-12-27,68,False
2017-12-28,68,False
2017-12-29,72,False
2017-12-30,71,False
2017-12-31,66,False
2018-01-01,64,False
2018-01-02,66,False
2018-01-03,68,False
2018-01-04,70,False
2018-01-05,70,False
2018-01-06,74,False
2018-01-07,73,False
2018-01-08,64,False
2018-01-09,64,False
2018-01-10,65,False
2018-01-11,67,False
2018-01-12,68,False
2018-01-13,69,False
2018-01-14,68,False
2018-01-15,64,False
2018-01-16,63,False
2018-01-17,63,False
2018-01-18,65,False
2018-01-19,67,False
2018-01-20,66,False
2018-01-21,67,False
2018-01-22,64,False
2018-01-23,62,False
2018-01-24,64,False
2018-01-25,61,False
2018-01-26,63,False
2018-01-27,61,False
2018-01-28,65,False
2018-01-29,61,False
2018-01-30,61,False
2018-01-31,59,False
2018-02-01,61,False
2018-02-02,61,False
2018-02-03,64,False
2018-02-04,58,False
2018-02-05,54,False
2018-02-06,57,False
2018-02-07,59,False
2018-02-08,58,False
2018-02-09,58,False
2018-02-10,60,False
2018-02-11,61,False
2018-02-12,59,False
2018-02-13,56,False
