date,MAT,isPartial
2013-01-20,85,False
2013-01-21,74,False
2013-01-22,73,False
2013-01-23,74,False
2013-01-24,74,False
2013-01-25,72,False
2013-01-26,80,False
2013-01-27,82,False
2013-01-28,76,False
2013-01-29,74,False
2013-01-30,73,False
2013-01-31,70,False
2013-02-01,73,False
2013-02-02,79,False
2013-02-03,79,False
2013-02-04,74,False
2013-02-05,70,False
2013-02-06,68,False
2013-02-07,67,False
2013-02-08,64,False
2013-02-09,62,False
2013-02-10,62,False
2013-02-11,62,False
2013-02-12,63,False
2013-02-13,62,False
2013-02-14,61,False
2013-02-15,65,False
2013-02-16,75,False
2013-02-17,78,False
2013-02-18,73,False
2013-02-19,74,False
2013-02-20,72,False
2013-02-21,72,False
2013-02-22,76,False
2013-02-23,82,False
2013-02-24,86,False
2013-02-25,77,False
2013-02-26,75,False
2013-02-27,77,False
2013-02-28,74,False
2013-03-01,78,False
2013-03-02,83,False
2013-03-03,88,False
2013-03-04,77,False
2013-03-05,75,False
2013-03-06,72,False
2013-03-07,76,False
2013-03-08,74,False
2013-03-09,86,False
2013-03-10,89,False
2013-03-11,80,False
2013-03-12,79,False
2013-03-13,79,False
2013-03-14,78,False
2013-03-15,79,False
2013-03-16,88,False
2013-03-17,100,False
2013-03-18,84,False
2013-03-19,80,False
2013-03-20,77,False
2013-03-21,78,False
2013-03-22,80,False
2013-03-23,84,False
2013-03-24,82,False
2013-03-25,77,False
2013-03-26,73,False
2013-03-27,76,False
2013-03-28,79,False
2013-03-29,78,False
2013-03-30,82,False
2013-03-31,81,False
2013-04-01,75,False
2013-04-02,76,False
2013-04-03,75,False
2013-04-04,74,False
2013-04-05,75,False
2013-04-06,81,False
2013-04-07,79,False
2013-04-08,76,False
2013-04-09,76,False
2013-04-10,78,False
2013-04-11,78,False
2013-04-12,79,False
2013-04-13,83,False
2013-04-14,84,False
2013-04-15,80,False
2013-04-16,79,False
2013-04-17,81,False
2013-04-18,78,False
2013-04-19,78,False
2013-04-20,81,False
2013-04-21,83,False
2013-04-22,76,False
2013-04-23,78,False
2013-04-24,81,False
2013-04-25,81,False
2013-04-26,77,False
2013-04-27,79,False
2013-04-28,79,False
2013-04-29,75,False
2013-04-30,71,False
2013-05-01,81,False
2013-05-02,80,False
2013-05-03,81,False
2013-05-04,85,False
2013-05-05,83,False
2013-05-06,76,False
2013-05-07,81,False
2013-05-08,77,False
2013-05-09,80,False
2013-05-10,78,False
2013-05-11,84,False
2013-05-12,81,False
2013-05-13,78,False
2013-05-14,80,False
2013-05-15,78,False
2013-05-16,79,False
2013-05-17,78,False
2013-05-18,79,False
2013-05-19,83,False
2013-05-20,78,False
2013-05-21,77,False
2013-05-22,82,False
2013-05-23,82,False
2013-05-24,79,False
2013-05-25,83,False
2013-05-26,79,False
2013-05-27,78,False
2013-05-28,78,False
2013-05-29,79,False
2013-05-30,80,False
2013-05-31,78,False
2013-06-01,76,False
2013-06-02,81,False
2013-06-03,88,False
2013-06-04,77,False
2013-06-05,77,False
2013-06-06,78,False
2013-06-07,73,False
2013-06-08,80,False
2013-06-09,81,False
2013-06-10,78,False
2013-06-11,79,False
2013-06-12,77,False
2013-06-13,79,False
2013-06-14,79,False
2013-06-15,82,False
2013-06-16,82,False
2013-06-17,77,False
2013-06-18,79,False
2013-06-19,78,False
2013-06-20,80,False
2013-06-21,77,False
2013-06-22,83,False
2013-06-23,83,False
2013-06-24,76,False
2013-06-25,81,False
2013-06-26,80,False
2013-06-27,80,False
2013-06-28,80,False
2013-06-29,81,False
