date,MAT,isPartial
2011-10-27,93,False
2011-10-28,89,False
2011-10-29,88,False
2011-10-30,86,False
2011-10-31,83,False
2011-11-01,87,False
2011-11-02,85,False
2011-11-03,85,False
2011-11-04,86,False
2011-11-05,89,False
2011-11-06,88,False
2011-11-07,84,False
2011-11-08,89,False
2011-11-09,89,False
2011-11-10,87,False
2011-11-11,89,False
2011-11-12,95,False
2011-11-13,93,False
2011-11-14,87,False
2011-11-15,91,False
2011-11-16,89,False
2011-11-17,88,False
2011-11-18,88,False
2011-11-19,92,False
2011-11-20,89,False
2011-11-21,86,False
2011-11-22,85,False
2011-11-23,86,False
2011-11-24,88,False
2011-11-25,86,False
2011-11-26,91,False
2011-11-27,92,False
2011-11-28,90,False
2011-11-29,93,False
2011-11-30,85,False
2011-12-01,89,False
2011-12-02,86,False
2011-12-03,93,False
2011-12-04,92,False
2011-12-05,86,False
2011-12-06,90,False
2011-12-07,85,False
2011-12-08,88,False
2011-12-09,91,False
2011-12-10,91,False
2011-12-11,88,False
2011-12-12,91,False
2011-12-13,87,False
2011-12-14,86,False
2011-12-15,84,False
2011-12-16,84,False
2011-12-17,99,False
2011-12-18,94,False
2011-12-19,84,False
2011-12-20,86,False
2011-12-21,84,False
2011-12-22,88,False
2011-12-23,87,False
2011-12-24,81,False
2011-12-25,86,False
2011-12-26,89,False
2011-12-27,85,False
2011-12-28,87,False
2011-12-29,86,False
2011-12-30,92,False
2011-12-31,90,False
2012-01-01,89,False
2012-01-02,88,False
2012-01-03,85,False
2012-01-04,87,False
2012-01-05,82,False
2012-01-06,84,False
2012-01-07,88,False
2012-01-08,85,False
2012-01-09,82,False
2012-01-10,81,False
2012-01-11,83,False
2012-01-12,83,False
2012-01-13,79,False
2012-01-14,84,False
2012-01-15,80,False
2012-01-16,78,False
2012-01-17,80,False
2012-01-18,77,False
2012-01-19,72,False
2012-01-20,73,False
2012-01-21,71,False
2012-01-22,70,False
2012-01-23,61,False
2012-01-24,66,False
2012-01-25,67,False
2012-01-26,68,False
