date,MAT,isPartial
2014-05-03,63,False
2014-05-04,64,False
2014-05-05,56,False
2014-05-06,55,False
2014-05-07,53,False
2014-05-08,55,False
2014-05-09,55,False
2014-05-10,57,False
2014-05-11,59,False
2014-05-12,55,False
2014-05-13,53,False
2014-05-14,53,False
2014-05-15,52,False
2014-05-16,50,False
2014-05-17,56,False
2014-05-18,63,False
2014-05-19,56,False
2014-05-20,55,False
2014-05-21,53,False
2014-05-22,56,False
2014-05-23,56,False
2014-05-24,62,False
2014-05-25,68,False
2014-05-26,56,False
2014-05-27,54,False
2014-05-28,51,False
2014-05-29,53,False
2014-05-30,50,False
2014-05-31,64,False
2014-06-01,77,False
2014-06-02,62,False
2014-06-03,57,False
2014-06-04,57,False
2014-06-05,57,False
2014-06-06,57,False
2014-06-07,70,False
2014-06-08,85,False
2014-06-09,67,False
2014-06-10,61,False
2014-06-11,57,False
2014-06-12,58,False
2014-06-13,56,False
2014-06-14,75,False
2014-06-15,100,False
2014-06-16,67,False
2014-06-17,62,False
2014-06-18,56,False
2014-06-19,55,False
2014-06-20,56,False
2014-06-21,59,False
2014-06-22,59,False
2014-06-23,55,False
2014-06-24,51,False
2014-06-25,51,False
2014-06-26,50,False
2014-06-27,54,False
2014-06-28,60,False
2014-06-29,56,False
2014-06-30,51,False
2014-07-01,51,False
2014-07-02,51,False
2014-07-03,50,False
2014-07-04,50,False
2014-07-05,53,False
2014-07-06,53,False
2014-07-07,51,False
2014-07-08,50,False
2014-07-09,49,False
2014-07-10,49,False
2014-07-11,51,False
2014-07-12,54,False
2014-07-13,57,False
2014-07-14,52,False
2014-07-15,51,False
2014-07-16,51,False
2014-07-17,51,False
2014-07-18,52,False
2014-07-19,58,False
2014-07-20,58,False
2014-07-21,54,False
2014-07-22,52,False
2014-07-23,52,False
2014-07-24,53,False
