date,CHKP,isPartial
2012-07-03,28,False
2012-07-04,58,False
2012-07-05,57,False
2012-07-06,29,False
2012-07-07,0,False
2012-07-08,0,False
2012-07-09,69,False
2012-07-10,0,False
2012-07-11,70,False
2012-07-12,0,False
2012-07-13,0,False
2012-07-14,0,False
2012-07-15,0,False
2012-07-16,41,False
2012-07-17,55,False
2012-07-18,56,False
2012-07-19,43,False
2012-07-20,59,False
2012-07-21,0,False
2012-07-22,0,False
2012-07-23,28,False
2012-07-24,56,False
2012-07-25,28,False
2012-07-26,57,False
2012-07-27,44,False
2012-07-28,0,False
2012-07-29,0,False
2012-07-30,42,False
2012-07-31,0,False
2012-08-01,28,False
2012-08-02,28,False
2012-08-03,58,False
2012-08-04,35,False
2012-08-05,0,False
2012-08-06,70,False
2012-08-07,56,False
2012-08-08,0,False
2012-08-09,0,False
2012-08-10,60,False
2012-08-11,0,False
2012-08-12,34,False
2012-08-13,28,False
2012-08-14,28,False
2012-08-15,58,False
2012-08-16,56,False
2012-08-17,30,False
2012-08-18,0,False
2012-08-19,0,False
2012-08-20,57,False
2012-08-21,28,False
2012-08-22,28,False
2012-08-23,28,False
2012-08-24,44,False
2012-08-25,34,False
2012-08-26,0,False
2012-08-27,0,False
2012-08-28,54,False
2012-08-29,41,False
2012-08-30,56,False
2012-08-31,0,False
2012-09-01,0,False
2012-09-02,0,False
2012-09-03,28,False
2012-09-04,0,False
2012-09-05,27,False
2012-09-06,81,False
2012-09-07,0,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,53,False
2012-09-11,26,False
2012-09-12,26,False
2012-09-13,27,False
2012-09-14,28,False
2012-09-15,33,False
2012-09-16,0,False
2012-09-17,53,False
2012-09-18,78,False
2012-09-19,53,False
2012-09-20,27,False
2012-09-21,28,False
2012-09-22,0,False
2012-09-23,0,False
2012-09-24,26,False
2012-09-25,26,False
2012-09-26,26,False
2012-09-27,27,False
2012-09-28,0,False
2012-09-29,64,False
2012-09-30,0,False
2012-10-01,52,False
2012-10-02,26,False
2012-10-03,0,False
2012-10-04,26,False
2012-10-05,27,False
2012-10-06,0,False
2012-10-07,0,False
2012-10-08,25,False
2012-10-09,25,False
2012-10-10,26,False
2012-10-11,0,False
2012-10-12,27,False
