date,INTC,isPartial
2014-12-12,38,False
2014-12-13,16,False
2014-12-14,6,False
2014-12-15,36,False
2014-12-16,33,False
2014-12-17,39,False
2014-12-18,44,False
2014-12-19,31,False
2014-12-20,13,False
2014-12-21,10,False
2014-12-22,37,False
2014-12-23,41,False
2014-12-24,43,False
2014-12-25,6,False
2014-12-26,34,False
2014-12-27,19,False
2014-12-28,13,False
2014-12-29,25,False
2014-12-30,31,False
2014-12-31,36,False
2015-01-01,9,False
2015-01-02,28,False
2015-01-03,16,False
2015-01-04,10,False
2015-01-05,40,False
2015-01-06,27,False
2015-01-07,32,False
2015-01-08,51,False
2015-01-09,35,False
2015-01-10,19,False
2015-01-11,9,False
2015-01-12,37,False
2015-01-13,38,False
2015-01-14,50,False
2015-01-15,80,False
2015-01-16,49,False
2015-01-17,20,False
2015-01-18,7,False
2015-01-19,21,False
2015-01-20,30,False
2015-01-21,36,False
2015-01-22,27,False
2015-01-23,37,False
2015-01-24,5,False
2015-01-25,4,False
2015-01-26,32,False
2015-01-27,42,False
2015-01-28,39,False
2015-01-29,36,False
2015-01-30,45,False
2015-01-31,16,False
2015-02-01,10,False
2015-02-02,38,False
2015-02-03,44,False
2015-02-04,38,False
2015-02-05,35,False
2015-02-06,20,False
2015-02-07,5,False
2015-02-08,8,False
2015-02-09,24,False
2015-02-10,34,False
2015-02-11,25,False
2015-02-12,29,False
2015-02-13,39,False
2015-02-14,9,False
2015-02-15,8,False
2015-02-16,13,False
2015-02-17,27,False
2015-02-18,34,False
2015-02-19,43,False
2015-02-20,29,False
2015-02-21,13,False
2015-02-22,7,False
2015-02-23,38,False
2015-02-24,36,False
2015-02-25,36,False
2015-02-26,31,False
2015-02-27,33,False
2015-02-28,14,False
2015-03-01,9,False
2015-03-02,42,False
2015-03-03,24,False
2015-03-04,39,False
2015-03-05,35,False
2015-03-06,28,False
2015-03-07,12,False
2015-03-08,5,False
2015-03-09,30,False
2015-03-10,31,False
2015-03-11,52,False
2015-03-12,65,False
2015-03-13,53,False
2015-03-14,21,False
2015-03-15,17,False
2015-03-16,44,False
2015-03-17,42,False
2015-03-18,35,False
2015-03-19,36,False
2015-03-20,42,False
2015-03-21,15,False
2015-03-22,12,False
2015-03-23,31,False
2015-03-24,29,False
2015-03-25,34,False
2015-03-26,52,False
2015-03-27,61,False
2015-03-28,36,False
2015-03-29,12,False
2015-03-30,46,False
2015-03-31,51,False
2015-04-01,30,False
2015-04-02,44,False
2015-04-03,30,False
2015-04-04,7,False
2015-04-05,8,False
2015-04-06,29,False
2015-04-07,42,False
2015-04-08,28,False
2015-04-09,39,False
2015-04-10,45,False
