date,INTC,isPartial
2013-11-14,24,False
2013-11-15,29,False
2013-11-16,9,False
2013-11-17,5,False
2013-11-18,16,False
2013-11-19,23,False
2013-11-20,30,False
2013-11-21,36,False
2013-11-22,68,False
2013-11-23,21,False
2013-11-24,10,False
2013-11-25,33,False
2013-11-26,32,False
2013-11-27,25,False
2013-11-28,8,False
2013-11-29,14,False
2013-11-30,6,False
2013-12-01,7,False
2013-12-02,14,False
2013-12-03,25,False
2013-12-04,24,False
2013-12-05,25,False
2013-12-06,38,False
2013-12-07,10,False
2013-12-08,11,False
2013-12-09,31,False
2013-12-10,27,False
2013-12-11,22,False
2013-12-12,23,False
2013-12-13,24,False
2013-12-14,10,False
2013-12-15,10,False
2013-12-16,23,False
2013-12-17,18,False
2013-12-18,23,False
2013-12-19,24,False
2013-12-20,21,False
2013-12-21,13,False
2013-12-22,6,False
2013-12-23,28,False
2013-12-24,42,False
2013-12-25,10,False
2013-12-26,26,False
2013-12-27,31,False
2013-12-28,10,False
2013-12-29,1,False
2013-12-30,44,False
2013-12-31,34,False
2014-01-01,19,False
2014-01-02,40,False
2014-01-03,33,False
2014-01-04,10,False
2014-01-05,4,False
2014-01-06,26,False
2014-01-07,36,False
2014-01-08,25,False
2014-01-09,24,False
2014-01-10,31,False
2014-01-11,12,False
2014-01-12,8,False
2014-01-13,29,False
2014-01-14,41,False
2014-01-15,56,False
2014-01-16,78,False
2014-01-17,100,False
2014-01-18,25,False
2014-01-19,11,False
2014-01-20,19,False
2014-01-21,40,False
2014-01-22,27,False
2014-01-23,31,False
2014-01-24,37,False
2014-01-25,11,False
2014-01-26,6,False
2014-01-27,26,False
2014-01-28,32,False
2014-01-29,32,False
2014-01-30,29,False
2014-01-31,26,False
2014-02-01,8,False
2014-02-02,7,False
2014-02-03,22,False
2014-02-04,32,False
2014-02-05,27,False
2014-02-06,21,False
2014-02-07,27,False
2014-02-08,18,False
2014-02-09,9,False
2014-02-10,17,False
2014-02-11,23,False
2014-02-12,32,False
2014-02-13,24,False
2014-02-14,21,False
2014-02-15,15,False
2014-02-16,5,False
2014-02-17,12,False
2014-02-18,23,False
2014-02-19,25,False
2014-02-20,20,False
2014-02-21,25,False
2014-02-22,10,False
2014-02-23,5,False
2014-02-24,26,False
2014-02-25,29,False
2014-02-26,26,False
2014-02-27,27,False
2014-02-28,36,False
2014-03-01,11,False
2014-03-02,9,False
2014-03-03,26,False
2014-03-04,19,False
2014-03-05,19,False
2014-03-06,23,False
2014-03-07,29,False
2014-03-08,5,False
2014-03-09,5,False
2014-03-10,24,False
2014-03-11,13,False
2014-03-12,30,False
2014-03-13,23,False
2014-03-14,20,False
2014-03-15,8,False
2014-03-16,4,False
