date,INTC,isPartial
2015-09-12,13,False
2015-09-13,10,False
2015-09-14,26,False
2015-09-15,38,False
2015-09-16,32,False
2015-09-17,36,False
2015-09-18,36,False
2015-09-19,11,False
2015-09-20,11,False
2015-09-21,22,False
2015-09-22,30,False
2015-09-23,27,False
2015-09-24,41,False
2015-09-25,33,False
2015-09-26,6,False
2015-09-27,7,False
2015-09-28,25,False
2015-09-29,29,False
2015-09-30,41,False
2015-10-01,39,False
2015-10-02,36,False
2015-10-03,11,False
2015-10-04,10,False
2015-10-05,39,False
2015-10-06,48,False
2015-10-07,50,False
2015-10-08,46,False
2015-10-09,38,False
2015-10-10,11,False
2015-10-11,9,False
2015-10-12,44,False
2015-10-13,92,False
2015-10-14,88,False
2015-10-15,49,False
2015-10-16,48,False
2015-10-17,16,False
2015-10-18,11,False
2015-10-19,39,False
2015-10-20,41,False
2015-10-21,34,False
2015-10-22,55,False
2015-10-23,55,False
2015-10-24,26,False
2015-10-25,9,False
2015-10-26,49,False
2015-10-27,38,False
2015-10-28,46,False
2015-10-29,35,False
2015-10-30,43,False
2015-10-31,14,False
2015-11-01,9,False
2015-11-02,28,False
2015-11-03,41,False
2015-11-04,33,False
2015-11-05,36,False
2015-11-06,34,False
2015-11-07,11,False
2015-11-08,9,False
2015-11-09,32,False
2015-11-10,31,False
2015-11-11,25,False
2015-11-12,32,False
2015-11-13,30,False
2015-11-14,13,False
2015-11-15,6,False
2015-11-16,26,False
2015-11-17,25,False
2015-11-18,31,False
2015-11-19,51,False
2015-11-20,51,False
2015-11-21,14,False
2015-11-22,14,False
2015-11-23,34,False
2015-11-24,26,False
2015-11-25,31,False
2015-11-26,15,False
2015-11-27,16,False
2015-11-28,11,False
2015-11-29,8,False
2015-11-30,28,False
2015-12-01,33,False
2015-12-02,34,False
2015-12-03,26,False
2015-12-04,32,False
2015-12-05,14,False
2015-12-06,9,False
2015-12-07,33,False
2015-12-08,20,False
2015-12-09,30,False
2015-12-10,21,False
2015-12-11,27,False
2015-12-12,13,False
2015-12-13,11,False
2015-12-14,25,False
2015-12-15,32,False
2015-12-16,32,False
2015-12-17,33,False
2015-12-18,33,False
2015-12-19,10,False
2015-12-20,11,False
2015-12-21,31,False
2015-12-22,31,False
2015-12-23,38,False
2015-12-24,27,False
2015-12-25,15,False
2015-12-26,12,False
