date,INTC,isPartial
2017-05-18,36,False
2017-05-19,18,False
2017-05-20,15,False
2017-05-21,4,False
2017-05-22,20,False
2017-05-23,29,False
2017-05-24,29,False
2017-05-25,40,False
2017-05-26,19,False
2017-05-27,10,False
2017-05-28,7,False
2017-05-29,11,False
