date,INTC,isPartial
2013-03-20,21,False
2013-03-21,27,False
2013-03-22,27,False
2013-03-23,9,False
2013-03-24,6,False
2013-03-25,15,False
2013-03-26,28,False
2013-03-27,33,False
2013-03-28,30,False
2013-03-29,25,False
2013-03-30,9,False
2013-03-31,2,False
2013-04-01,21,False
2013-04-02,16,False
2013-04-03,21,False
2013-04-04,27,False
2013-04-05,25,False
2013-04-06,6,False
2013-04-07,9,False
2013-04-08,24,False
2013-04-09,29,False
2013-04-10,38,False
2013-04-11,52,False
2013-04-12,31,False
2013-04-13,13,False
2013-04-14,5,False
2013-04-15,31,False
2013-04-16,68,False
2013-04-17,62,False
2013-04-18,47,False
2013-04-19,34,False
2013-04-20,19,False
2013-04-21,5,False
2013-04-22,31,False
2013-04-23,40,False
2013-04-24,45,False
2013-04-25,40,False
2013-04-26,45,False
2013-04-27,15,False
2013-04-28,9,False
2013-04-29,38,False
2013-04-30,53,False
2013-05-01,60,False
2013-05-02,47,False
2013-05-03,52,False
2013-05-04,15,False
2013-05-05,12,False
2013-05-06,43,False
2013-05-07,39,False
2013-05-08,38,False
2013-05-09,29,False
2013-05-10,35,False
2013-05-11,11,False
2013-05-12,8,False
2013-05-13,31,False
2013-05-14,31,False
2013-05-15,24,False
2013-05-16,27,False
2013-05-17,32,False
2013-05-18,19,False
2013-05-19,5,False
2013-05-20,22,False
2013-05-21,31,False
2013-05-22,32,False
2013-05-23,23,False
2013-05-24,34,False
2013-05-25,9,False
2013-05-26,15,False
2013-05-27,13,False
2013-05-28,27,False
2013-05-29,27,False
2013-05-30,26,False
2013-05-31,32,False
2013-06-01,13,False
2013-06-02,11,False
2013-06-03,46,False
2013-06-04,49,False
2013-06-05,47,False
2013-06-06,41,False
2013-06-07,37,False
2013-06-08,19,False
2013-06-09,7,False
2013-06-10,36,False
2013-06-11,31,False
2013-06-12,27,False
2013-06-13,21,False
2013-06-14,24,False
2013-06-15,8,False
2013-06-16,12,False
2013-06-17,25,False
2013-06-18,42,False
2013-06-19,27,False
2013-06-20,34,False
2013-06-21,29,False
2013-06-22,8,False
2013-06-23,5,False
2013-06-24,26,False
2013-06-25,28,False
2013-06-26,25,False
2013-06-27,20,False
2013-06-28,22,False
2013-06-29,11,False
