date,GILD,isPartial
2016-08-29,41,False
2016-08-30,47,False
2016-08-31,46,False
2016-09-01,37,False
2016-09-02,48,False
2016-09-03,25,False
2016-09-04,21,False
2016-09-05,26,False
2016-09-06,45,False
2016-09-07,31,False
2016-09-08,48,False
2016-09-09,35,False
2016-09-10,23,False
2016-09-11,24,False
2016-09-12,34,False
2016-09-13,34,False
2016-09-14,42,False
2016-09-15,31,False
2016-09-16,34,False
2016-09-17,38,False
2016-09-18,25,False
2016-09-19,46,False
2016-09-20,41,False
2016-09-21,43,False
2016-09-22,44,False
2016-09-23,46,False
2016-09-24,26,False
2016-09-25,22,False
2016-09-26,43,False
2016-09-27,33,False
2016-09-28,37,False
2016-09-29,43,False
2016-09-30,39,False
2016-10-01,18,False
2016-10-02,31,False
2016-10-03,37,False
2016-10-04,42,False
2016-10-05,40,False
2016-10-06,54,False
2016-10-07,43,False
2016-10-08,23,False
2016-10-09,21,False
2016-10-10,42,False
2016-10-11,46,False
2016-10-12,52,False
2016-10-13,38,False
2016-10-14,42,False
2016-10-15,21,False
2016-10-16,29,False
2016-10-17,41,False
2016-10-18,39,False
2016-10-19,37,False
2016-10-20,39,False
2016-10-21,40,False
2016-10-22,38,False
2016-10-23,24,False
2016-10-24,42,False
2016-10-25,36,False
2016-10-26,39,False
2016-10-27,33,False
2016-10-28,44,False
2016-10-29,23,False
2016-10-30,34,False
2016-10-31,42,False
2016-11-01,65,False
2016-11-02,50,False
2016-11-03,34,False
2016-11-04,47,False
2016-11-05,28,False
2016-11-06,31,False
2016-11-07,33,False
2016-11-08,35,False
2016-11-09,66,False
2016-11-10,57,False
2016-11-11,45,False
2016-11-12,31,False
2016-11-13,33,False
2016-11-14,45,False
2016-11-15,39,False
2016-11-16,31,False
2016-11-17,33,False
2016-11-18,38,False
2016-11-19,30,False
2016-11-20,28,False
2016-11-21,42,False
2016-11-22,30,False
2016-11-23,34,False
2016-11-24,34,False
2016-11-25,36,False
2016-11-26,40,False
2016-11-27,32,False
2016-11-28,48,False
2016-11-29,38,False
2016-11-30,33,False
2016-12-01,34,False
2016-12-02,41,False
2016-12-03,32,False
2016-12-04,30,False
2016-12-05,32,False
2016-12-06,38,False
2016-12-07,41,False
2016-12-08,46,False
2016-12-09,37,False
2016-12-10,31,False
2016-12-11,33,False
2016-12-12,43,False
2016-12-13,39,False
2016-12-14,42,False
2016-12-15,48,False
2016-12-16,61,False
2016-12-17,27,False
2016-12-18,27,False
2016-12-19,40,False
2016-12-20,34,False
2016-12-21,36,False
2016-12-22,33,False
2016-12-23,40,False
2016-12-24,33,False
2016-12-25,30,False
2016-12-26,37,False
2016-12-27,37,False
2016-12-28,37,False
2016-12-29,34,False
2016-12-30,44,False
2016-12-31,36,False
2017-01-01,22,False
2017-01-02,32,False
2017-01-03,43,False
2017-01-04,49,False
2017-01-05,58,False
2017-01-06,37,False
2017-01-07,31,False
2017-01-08,32,False
2017-01-09,38,False
2017-01-10,38,False
2017-01-11,54,False
2017-01-12,46,False
2017-01-13,43,False
2017-01-14,23,False
2017-01-15,30,False
2017-01-16,27,False
2017-01-17,42,False
2017-01-18,43,False
2017-01-19,44,False
