date,GILD,isPartial
2016-03-31,31,False
2016-04-01,33,False
2016-04-02,22,False
2016-04-03,15,False
2016-04-04,41,False
2016-04-05,40,False
2016-04-06,37,False
2016-04-07,33,False
2016-04-08,33,False
2016-04-09,21,False
2016-04-10,22,False
2016-04-11,34,False
2016-04-12,29,False
2016-04-13,38,False
2016-04-14,33,False
2016-04-15,32,False
2016-04-16,22,False
2016-04-17,20,False
2016-04-18,39,False
2016-04-19,33,False
2016-04-20,35,False
2016-04-21,41,False
2016-04-22,34,False
2016-04-23,25,False
2016-04-24,19,False
2016-04-25,32,False
2016-04-26,33,False
2016-04-27,30,False
2016-04-28,70,False
2016-04-29,81,False
2016-04-30,26,False
2016-05-01,21,False
2016-05-02,45,False
2016-05-03,33,False
2016-05-04,30,False
2016-05-05,36,False
2016-05-06,38,False
2016-05-07,23,False
2016-05-08,26,False
2016-05-09,34,False
2016-05-10,35,False
2016-05-11,35,False
2016-05-12,39,False
2016-05-13,30,False
2016-05-14,28,False
2016-05-15,16,False
2016-05-16,35,False
2016-05-17,30,False
2016-05-18,31,False
2016-05-19,35,False
2016-05-20,37,False
2016-05-21,25,False
2016-05-22,17,False
2016-05-23,30,False
2016-05-24,40,False
2016-05-25,31,False
2016-05-26,28,False
2016-05-27,34,False
2016-05-28,22,False
2016-05-29,21,False
2016-05-30,22,False
2016-05-31,33,False
2016-06-01,31,False
2016-06-02,32,False
2016-06-03,35,False
2016-06-04,20,False
2016-06-05,19,False
2016-06-06,32,False
2016-06-07,39,False
2016-06-08,33,False
2016-06-09,27,False
2016-06-10,32,False
2016-06-11,22,False
2016-06-12,23,False
2016-06-13,25,False
2016-06-14,30,False
2016-06-15,33,False
2016-06-16,31,False
2016-06-17,33,False
2016-06-18,20,False
2016-06-19,27,False
2016-06-20,34,False
2016-06-21,30,False
2016-06-22,33,False
2016-06-23,34,False
2016-06-24,44,False
2016-06-25,23,False
2016-06-26,24,False
2016-06-27,33,False
2016-06-28,44,False
2016-06-29,43,False
2016-06-30,34,False
2016-07-01,33,False
2016-07-02,20,False
2016-07-03,23,False
2016-07-04,18,False
2016-07-05,31,False
2016-07-06,31,False
2016-07-07,33,False
2016-07-08,36,False
2016-07-09,19,False
2016-07-10,21,False
2016-07-11,40,False
2016-07-12,32,False
2016-07-13,35,False
2016-07-14,28,False
2016-07-15,40,False
2016-07-16,24,False
2016-07-17,31,False
2016-07-18,32,False
2016-07-19,37,False
2016-07-20,36,False
2016-07-21,40,False
2016-07-22,38,False
2016-07-23,25,False
2016-07-24,24,False
2016-07-25,78,False
2016-07-26,100,False
2016-07-27,46,False
2016-07-28,44,False
2016-07-29,43,False
2016-07-30,26,False
2016-07-31,23,False
2016-08-01,42,False
2016-08-02,38,False
2016-08-03,37,False
2016-08-04,37,False
2016-08-05,46,False
2016-08-06,23,False
2016-08-07,28,False
2016-08-08,41,False
2016-08-09,44,False
2016-08-10,41,False
2016-08-11,49,False
2016-08-12,39,False
2016-08-13,32,False
2016-08-14,33,False
2016-08-15,42,False
2016-08-16,44,False
2016-08-17,35,False
2016-08-18,39,False
2016-08-19,42,False
2016-08-20,30,False
2016-08-21,31,False
2016-08-22,43,False
2016-08-23,38,False
2016-08-24,42,False
2016-08-25,33,False
2016-08-26,35,False
2016-08-27,20,False
2016-08-28,27,False
2016-08-29,34,False
2016-08-30,39,False
2016-08-31,40,False
2016-09-01,43,False
2016-09-02,44,False
2016-09-03,30,False
2016-09-04,26,False
2016-09-05,18,False
2016-09-06,42,False
2016-09-07,33,False
2016-09-08,42,False
2016-09-09,33,False
2016-09-10,28,False
2016-09-11,27,False
