date,GILD,isPartial
2013-05-30,56,False
2013-05-31,55,False
2013-06-01,66,False
2013-06-02,32,False
2013-06-03,72,False
2013-06-04,59,False
2013-06-05,48,False
2013-06-06,78,False
2013-06-07,57,False
2013-06-08,35,False
2013-06-09,43,False
2013-06-10,59,False
2013-06-11,63,False
2013-06-12,43,False
2013-06-13,45,False
2013-06-14,43,False
2013-06-15,53,False
2013-06-16,35,False
2013-06-17,57,False
2013-06-18,64,False
2013-06-19,67,False
2013-06-20,73,False
2013-06-21,61,False
2013-06-22,50,False
2013-06-23,41,False
2013-06-24,64,False
2013-06-25,52,False
2013-06-26,51,False
2013-06-27,58,False
2013-06-28,45,False
2013-06-29,42,False
2013-06-30,41,False
2013-07-01,50,False
2013-07-02,31,False
2013-07-03,61,False
2013-07-04,28,False
2013-07-05,48,False
2013-07-06,46,False
2013-07-07,21,False
2013-07-08,37,False
2013-07-09,39,False
2013-07-10,73,False
2013-07-11,54,False
2013-07-12,67,False
2013-07-13,30,False
2013-07-14,41,False
2013-07-15,41,False
2013-07-16,44,False
2013-07-17,50,False
2013-07-18,55,False
2013-07-19,60,False
2013-07-20,52,False
2013-07-21,58,False
2013-07-22,58,False
2013-07-23,63,False
2013-07-24,64,False
2013-07-25,80,False
2013-07-26,77,False
2013-07-27,57,False
2013-07-28,44,False
2013-07-29,48,False
2013-07-30,31,False
2013-07-31,83,False
2013-08-01,42,False
2013-08-02,69,False
2013-08-03,43,False
2013-08-04,60,False
2013-08-05,49,False
2013-08-06,51,False
2013-08-07,57,False
2013-08-08,38,False
2013-08-09,42,False
2013-08-10,54,False
2013-08-11,67,False
2013-08-12,68,False
2013-08-13,54,False
2013-08-14,61,False
2013-08-15,77,False
2013-08-16,78,False
2013-08-17,41,False
2013-08-18,29,False
2013-08-19,65,False
2013-08-20,60,False
2013-08-21,55,False
2013-08-22,53,False
2013-08-23,71,False
2013-08-24,57,False
2013-08-25,37,False
2013-08-26,57,False
2013-08-27,44,False
2013-08-28,63,False
2013-08-29,63,False
2013-08-30,49,False
2013-08-31,37,False
2013-09-01,56,False
2013-09-02,31,False
2013-09-03,44,False
2013-09-04,45,False
2013-09-05,50,False
2013-09-06,46,False
2013-09-07,53,False
2013-09-08,36,False
2013-09-09,54,False
2013-09-10,50,False
2013-09-11,61,False
2013-09-12,64,False
2013-09-13,57,False
2013-09-14,33,False
2013-09-15,37,False
2013-09-16,47,False
2013-09-17,63,False
2013-09-18,59,False
2013-09-19,53,False
2013-09-20,61,False
2013-09-21,38,False
2013-09-22,35,False
2013-09-23,78,False
2013-09-24,62,False
2013-09-25,67,False
2013-09-26,52,False
2013-09-27,56,False
2013-09-28,59,False
2013-09-29,51,False
2013-09-30,61,False
2013-10-01,63,False
2013-10-02,44,False
2013-10-03,53,False
2013-10-04,53,False
2013-10-05,59,False
2013-10-06,37,False
2013-10-07,52,False
2013-10-08,41,False
2013-10-09,59,False
2013-10-10,69,False
2013-10-11,68,False
2013-10-12,50,False
2013-10-13,54,False
2013-10-14,70,False
2013-10-15,85,False
2013-10-16,75,False
2013-10-17,74,False
2013-10-18,60,False
2013-10-19,51,False
2013-10-20,50,False
2013-10-21,49,False
2013-10-22,86,False
2013-10-23,57,False
2013-10-24,73,False
2013-10-25,86,False
2013-10-26,46,False
2013-10-27,48,False
2013-10-28,70,False
2013-10-29,65,False
2013-10-30,97,False
2013-10-31,79,False
2013-11-01,62,False
2013-11-02,43,False
2013-11-03,39,False
2013-11-04,67,False
2013-11-05,69,False
2013-11-06,64,False
