date,DISH,isPartial
2014-06-17,71,False
2014-06-18,67,False
2014-06-19,67,False
2014-06-20,66,False
2014-06-21,69,False
2014-06-22,74,False
2014-06-23,69,False
2014-06-24,66,False
2014-06-25,65,False
2014-06-26,70,False
2014-06-27,70,False
2014-06-28,72,False
2014-06-29,72,False
2014-06-30,66,False
2014-07-01,73,False
2014-07-02,65,False
2014-07-03,70,False
2014-07-04,65,False
2014-07-05,67,False
2014-07-06,75,False
2014-07-07,72,False
2014-07-08,69,False
2014-07-09,69,False
2014-07-10,64,False
2014-07-11,68,False
2014-07-12,69,False
2014-07-13,91,False
2014-07-14,69,False
2014-07-15,68,False
2014-07-16,70,False
2014-07-17,67,False
2014-07-18,71,False
2014-07-19,76,False
2014-07-20,68,False
2014-07-21,71,False
2014-07-22,68,False
2014-07-23,68,False
2014-07-24,65,False
2014-07-25,66,False
2014-07-26,77,False
2014-07-27,75,False
2014-07-28,71,False
2014-07-29,70,False
2014-07-30,70,False
2014-07-31,66,False
2014-08-01,73,False
2014-08-02,75,False
2014-08-03,73,False
2014-08-04,69,False
2014-08-05,69,False
2014-08-06,71,False
2014-08-07,69,False
2014-08-08,74,False
2014-08-09,81,False
2014-08-10,80,False
2014-08-11,74,False
2014-08-12,70,False
2014-08-13,68,False
2014-08-14,71,False
2014-08-15,85,False
2014-08-16,78,False
2014-08-17,80,False
2014-08-18,72,False
2014-08-19,65,False
2014-08-20,71,False
2014-08-21,65,False
2014-08-22,70,False
2014-08-23,75,False
2014-08-24,75,False
2014-08-25,75,False
2014-08-26,71,False
2014-08-27,65,False
2014-08-28,78,False
2014-08-29,79,False
2014-08-30,100,False
2014-08-31,80,False
2014-09-01,68,False
2014-09-02,70,False
2014-09-03,65,False
2014-09-04,69,False
2014-09-05,74,False
2014-09-06,86,False
2014-09-07,94,False
2014-09-08,70,False
2014-09-09,67,False
2014-09-10,63,False
2014-09-11,61,False
2014-09-12,68,False
2014-09-13,94,False
2014-09-14,87,False
2014-09-15,67,False
2014-09-16,66,False
2014-09-17,64,False
2014-09-18,63,False
2014-09-19,66,False
2014-09-20,78,False
2014-09-21,78,False
2014-09-22,66,False
2014-09-23,64,False
2014-09-24,61,False
2014-09-25,63,False
2014-09-26,65,False
2014-09-27,83,False
2014-09-28,80,False
2014-09-29,66,False
2014-09-30,70,False
2014-10-01,70,False
2014-10-02,67,False
2014-10-03,77,False
2014-10-04,90,False
2014-10-05,80,False
2014-10-06,70,False
2014-10-07,75,False
2014-10-08,68,False
2014-10-09,70,False
2014-10-10,70,False
2014-10-11,82,False
2014-10-12,85,False
2014-10-13,74,False
2014-10-14,68,False
2014-10-15,69,False
2014-10-16,66,False
2014-10-17,65,False
2014-10-18,84,False
2014-10-19,80,False
2014-10-20,76,False
2014-10-21,94,False
2014-10-22,96,False
2014-10-23,81,False
2014-10-24,78,False
2014-10-25,93,False
2014-10-26,87,False
2014-10-27,76,False
2014-10-28,78,False
2014-10-29,73,False
2014-10-30,72,False
2014-10-31,74,False
2014-11-01,97,False
2014-11-02,95,False
2014-11-03,85,False
2014-11-04,85,False
2014-11-05,79,False
2014-11-06,75,False
2014-11-07,78,False
2014-11-08,88,False
2014-11-09,89,False
2014-11-10,74,False
2014-11-11,71,False
2014-11-12,72,False
2014-11-13,70,False
2014-11-14,76,False
2014-11-15,87,False
2014-11-16,83,False
2014-11-17,78,False
2014-11-18,79,False
2014-11-19,80,False
2014-11-20,75,False
2014-11-21,87,False
2014-11-22,96,False
2014-11-23,90,False
2014-11-24,78,False
2014-11-25,76,False
2014-11-26,78,False
2014-11-27,80,False
2014-11-28,78,False
2014-11-29,89,False
2014-11-30,82,False
2014-12-01,75,False
