date,DISH,isPartial
2017-09-02,90,False
2017-09-03,78,False
2017-09-04,69,False
2017-09-05,66,False
2017-09-06,62,False
2017-09-07,66,False
2017-09-08,64,False
2017-09-09,82,False
2017-09-10,84,False
2017-09-11,64,False
2017-09-12,63,False
2017-09-13,65,False
2017-09-14,64,False
2017-09-15,65,False
2017-09-16,93,False
2017-09-17,100,False
2017-09-18,65,False
2017-09-19,66,False
2017-09-20,62,False
2017-09-21,64,False
2017-09-22,63,False
2017-09-23,79,False
2017-09-24,82,False
2017-09-25,63,False
2017-09-26,65,False
2017-09-27,62,False
2017-09-28,68,False
2017-09-29,63,False
2017-09-30,77,False
2017-10-01,86,False
2017-10-02,66,False
2017-10-03,66,False
2017-10-04,64,False
2017-10-05,72,False
2017-10-06,67,False
2017-10-07,88,False
2017-10-08,83,False
2017-10-09,70,False
2017-10-10,65,False
2017-10-11,67,False
2017-10-12,67,False
2017-10-13,69,False
2017-10-14,84,False
2017-10-15,81,False
2017-10-16,66,False
2017-10-17,70,False
2017-10-18,70,False
2017-10-19,67,False
2017-10-20,64,False
2017-10-21,79,False
2017-10-22,83,False
2017-10-23,70,False
2017-10-24,67,False
2017-10-25,69,False
2017-10-26,63,False
2017-10-27,68,False
2017-10-28,80,False
2017-10-29,81,False
2017-10-30,71,False
2017-10-31,62,False
2017-11-01,68,False
2017-11-02,66,False
2017-11-03,67,False
2017-11-04,85,False
2017-11-05,81,False
2017-11-06,68,False
2017-11-07,68,False
2017-11-08,68,False
2017-11-09,64,False
2017-11-10,67,False
2017-11-11,76,False
2017-11-12,80,False
2017-11-13,67,False
2017-11-14,69,False
2017-11-15,67,False
2017-11-16,64,False
2017-11-17,69,False
2017-11-18,79,False
2017-11-19,81,False
2017-11-20,74,False
2017-11-21,74,False
2017-11-22,80,False
2017-11-23,95,False
2017-11-24,72,False
2017-11-25,85,False
2017-11-26,78,False
2017-11-27,64,False
2017-11-28,67,False
2017-11-29,63,False
2017-11-30,68,False
2017-12-01,69,False
2017-12-02,77,False
2017-12-03,72,False
2017-12-04,65,False
2017-12-05,65,False
2017-12-06,68,False
2017-12-07,63,False
2017-12-08,65,False
2017-12-09,74,False
2017-12-10,73,False
2017-12-11,63,False
2017-12-12,63,False
2017-12-13,64,False
2017-12-14,64,False
2017-12-15,66,False
2017-12-16,74,False
2017-12-17,80,False
2017-12-18,63,False
2017-12-19,69,False
2017-12-20,64,False
2017-12-21,66,False
2017-12-22,70,False
2017-12-23,76,False
2017-12-24,79,False
2017-12-25,72,False
2017-12-26,71,False
2017-12-27,70,False
2017-12-28,69,False
2017-12-29,76,False
2017-12-30,81,False
2017-12-31,80,False
2018-01-01,84,False
2018-01-02,70,False
2018-01-03,70,False
2018-01-04,69,False
2018-01-05,76,False
2018-01-06,77,False
2018-01-07,80,False
2018-01-08,70,False
2018-01-09,69,False
2018-01-10,63,False
2018-01-11,63,False
2018-01-12,67,False
2018-01-13,81,False
2018-01-14,76,False
2018-01-15,69,False
2018-01-16,61,False
2018-01-17,63,False
2018-01-18,63,False
2018-01-19,63,False
2018-01-20,69,False
2018-01-21,73,False
2018-01-22,60,False
2018-01-23,63,False
2018-01-24,62,False
2018-01-25,63,False
2018-01-26,65,False
2018-01-27,70,False
2018-01-28,75,False
2018-01-29,64,False
2018-01-30,61,False
2018-01-31,61,False
2018-02-01,70,False
2018-02-02,65,False
2018-02-03,74,False
2018-02-04,86,False
2018-02-05,65,False
2018-02-06,63,False
2018-02-07,64,False
2018-02-08,64,False
2018-02-09,65,False
2018-02-10,80,False
2018-02-11,75,False
2018-02-12,68,False
2018-02-13,66,False
