date,DISH,isPartial
2012-11-05,71,False
2012-11-06,68,False
2012-11-07,64,False
2012-11-08,68,False
2012-11-09,72,False
2012-11-10,76,False
2012-11-11,72,False
2012-11-12,70,False
2012-11-13,65,False
2012-11-14,66,False
2012-11-15,69,False
2012-11-16,72,False
2012-11-17,87,False
2012-11-18,82,False
2012-11-19,74,False
2012-11-20,71,False
2012-11-21,73,False
2012-11-22,70,False
2012-11-23,71,False
2012-11-24,88,False
2012-11-25,78,False
2012-11-26,70,False
2012-11-27,69,False
2012-11-28,65,False
2012-11-29,67,False
2012-11-30,70,False
2012-12-01,78,False
2012-12-02,75,False
2012-12-03,68,False
2012-12-04,69,False
2012-12-05,71,False
2012-12-06,67,False
2012-12-07,67,False
2012-12-08,79,False
2012-12-09,80,False
2012-12-10,67,False
2012-12-11,66,False
2012-12-12,65,False
2012-12-13,62,False
2012-12-14,65,False
2012-12-15,74,False
2012-12-16,73,False
2012-12-17,69,False
2012-12-18,66,False
2012-12-19,66,False
2012-12-20,65,False
2012-12-21,66,False
2012-12-22,73,False
2012-12-23,74,False
2012-12-24,71,False
2012-12-25,68,False
2012-12-26,72,False
2012-12-27,75,False
2012-12-28,76,False
2012-12-29,82,False
2012-12-30,83,False
2012-12-31,81,False
2013-01-01,77,False
2013-01-02,75,False
2013-01-03,79,False
2013-01-04,75,False
2013-01-05,80,False
2013-01-06,77,False
2013-01-07,72,False
2013-01-08,74,False
2013-01-09,68,False
2013-01-10,66,False
2013-01-11,71,False
2013-01-12,78,False
2013-01-13,74,False
2013-01-14,69,False
2013-01-15,69,False
2013-01-16,65,False
2013-01-17,67,False
2013-01-18,71,False
2013-01-19,75,False
2013-01-20,75,False
2013-01-21,68,False
2013-01-22,68,False
2013-01-23,69,False
2013-01-24,66,False
2013-01-25,66,False
2013-01-26,72,False
2013-01-27,74,False
2013-01-28,68,False
2013-01-29,64,False
2013-01-30,64,False
2013-01-31,67,False
2013-02-01,68,False
2013-02-02,73,False
2013-02-03,80,False
2013-02-04,63,False
2013-02-05,66,False
2013-02-06,64,False
2013-02-07,61,False
2013-02-08,65,False
2013-02-09,71,False
2013-02-10,73,False
2013-02-11,71,False
2013-02-12,66,False
2013-02-13,64,False
2013-02-14,62,False
2013-02-15,64,False
2013-02-16,74,False
2013-02-17,73,False
2013-02-18,68,False
2013-02-19,66,False
