date,DISH,isPartial
2012-08-10,68,False
2012-08-11,75,False
2012-08-12,69,False
2012-08-13,69,False
2012-08-14,72,False
2012-08-15,71,False
2012-08-16,67,False
2012-08-17,68,False
2012-08-18,78,False
2012-08-19,83,False
2012-08-20,75,False
2012-08-21,70,False
2012-08-22,64,False
2012-08-23,66,False
2012-08-24,68,False
2012-08-25,74,False
2012-08-26,71,False
2012-08-27,72,False
2012-08-28,68,False
2012-08-29,64,False
2012-08-30,70,False
2012-08-31,73,False
2012-09-01,87,False
2012-09-02,72,False
2012-09-03,69,False
2012-09-04,72,False
2012-09-05,69,False
2012-09-06,71,False
2012-09-07,78,False
2012-09-08,100,False
2012-09-09,90,False
2012-09-10,70,False
2012-09-11,71,False
2012-09-12,69,False
2012-09-13,72,False
2012-09-14,72,False
2012-09-15,97,False
2012-09-16,95,False
2012-09-17,75,False
2012-09-18,75,False
2012-09-19,70,False
2012-09-20,69,False
2012-09-21,67,False
2012-09-22,87,False
2012-09-23,78,False
2012-09-24,64,False
2012-09-25,63,False
2012-09-26,68,False
2012-09-27,66,False
2012-09-28,68,False
2012-09-29,81,False
2012-09-30,80,False
2012-10-01,67,False
2012-10-02,73,False
2012-10-03,67,False
2012-10-04,69,False
2012-10-05,72,False
2012-10-06,84,False
2012-10-07,82,False
2012-10-08,79,False
2012-10-09,68,False
2012-10-10,72,False
2012-10-11,70,False
2012-10-12,72,False
