date,DISH,isPartial
2013-07-05,64,False
2013-07-06,77,False
2013-07-07,72,False
2013-07-08,67,False
2013-07-09,68,False
2013-07-10,65,False
2013-07-11,65,False
2013-07-12,66,False
2013-07-13,73,False
2013-07-14,71,False
2013-07-15,68,False
2013-07-16,66,False
2013-07-17,68,False
2013-07-18,65,False
2013-07-19,65,False
2013-07-20,78,False
2013-07-21,70,False
2013-07-22,68,False
2013-07-23,65,False
2013-07-24,65,False
2013-07-25,66,False
2013-07-26,66,False
2013-07-27,72,False
2013-07-28,78,False
2013-07-29,74,False
2013-07-30,74,False
2013-07-31,71,False
2013-08-01,73,False
2013-08-02,74,False
2013-08-03,81,False
2013-08-04,77,False
2013-08-05,78,False
2013-08-06,75,False
2013-08-07,73,False
2013-08-08,75,False
2013-08-09,78,False
2013-08-10,83,False
2013-08-11,79,False
2013-08-12,71,False
2013-08-13,73,False
2013-08-14,69,False
2013-08-15,75,False
2013-08-16,74,False
2013-08-17,99,False
2013-08-18,81,False
2013-08-19,72,False
2013-08-20,70,False
2013-08-21,70,False
2013-08-22,69,False
2013-08-23,73,False
2013-08-24,76,False
2013-08-25,76,False
2013-08-26,69,False
2013-08-27,67,False
2013-08-28,69,False
2013-08-29,71,False
2013-08-30,73,False
2013-08-31,94,False
2013-09-01,79,False
2013-09-02,71,False
2013-09-03,69,False
2013-09-04,70,False
2013-09-05,73,False
2013-09-06,75,False
2013-09-07,95,False
2013-09-08,88,False
2013-09-09,68,False
2013-09-10,72,False
2013-09-11,67,False
2013-09-12,71,False
2013-09-13,75,False
2013-09-14,100,False
2013-09-15,98,False
2013-09-16,68,False
2013-09-17,76,False
2013-09-18,63,False
2013-09-19,64,False
2013-09-20,68,False
2013-09-21,85,False
2013-09-22,82,False
2013-09-23,68,False
2013-09-24,68,False
2013-09-25,64,False
2013-09-26,63,False
2013-09-27,67,False
2013-09-28,78,False
2013-09-29,76,False
2013-09-30,72,False
2013-10-01,73,False
2013-10-02,71,False
2013-10-03,69,False
2013-10-04,76,False
2013-10-05,86,False
2013-10-06,83,False
2013-10-07,71,False
2013-10-08,67,False
2013-10-09,68,False
2013-10-10,65,False
2013-10-11,70,False
2013-10-12,86,False
2013-10-13,82,False
2013-10-14,73,False
2013-10-15,68,False
2013-10-16,67,False
2013-10-17,69,False
2013-10-18,69,False
2013-10-19,83,False
2013-10-20,80,False
2013-10-21,67,False
2013-10-22,65,False
2013-10-23,67,False
2013-10-24,61,False
2013-10-25,69,False
2013-10-26,78,False
2013-10-27,73,False
2013-10-28,65,False
2013-10-29,66,False
2013-10-30,65,False
2013-10-31,66,False
2013-11-01,69,False
2013-11-02,80,False
2013-11-03,73,False
2013-11-04,69,False
2013-11-05,66,False
2013-11-06,67,False
