date,DISH,isPartial
2011-05-20,53,False
2011-05-21,54,False
2011-05-22,54,False
2011-05-23,52,False
2011-05-24,53,False
2011-05-25,53,False
2011-05-26,51,False
2011-05-27,52,False
2011-05-28,58,False
2011-05-29,57,False
2011-05-30,51,False
2011-05-31,54,False
2011-06-01,53,False
2011-06-02,54,False
2011-06-03,53,False
2011-06-04,58,False
2011-06-05,59,False
2011-06-06,54,False
2011-06-07,51,False
2011-06-08,51,False
2011-06-09,49,False
2011-06-10,54,False
2011-06-11,60,False
2011-06-12,60,False
2011-06-13,58,False
2011-06-14,55,False
2011-06-15,51,False
2011-06-16,57,False
2011-06-17,53,False
2011-06-18,55,False
2011-06-19,55,False
2011-06-20,51,False
2011-06-21,52,False
2011-06-22,52,False
2011-06-23,54,False
2011-06-24,55,False
2011-06-25,58,False
2011-06-26,56,False
2011-06-27,57,False
2011-06-28,58,False
2011-06-29,52,False
2011-06-30,52,False
2011-07-01,52,False
2011-07-02,61,False
2011-07-03,59,False
2011-07-04,49,False
2011-07-05,54,False
2011-07-06,56,False
2011-07-07,57,False
2011-07-08,57,False
2011-07-09,64,False
2011-07-10,61,False
2011-07-11,61,False
2011-07-12,59,False
2011-07-13,56,False
2011-07-14,50,False
2011-07-15,57,False
2011-07-16,57,False
2011-07-17,64,False
2011-07-18,58,False
2011-07-19,54,False
2011-07-20,55,False
2011-07-21,53,False
2011-07-22,58,False
2011-07-23,63,False
2011-07-24,58,False
2011-07-25,61,False
2011-07-26,58,False
2011-07-27,53,False
2011-07-28,53,False
2011-07-29,61,False
2011-07-30,56,False
2011-07-31,57,False
2011-08-01,57,False
2011-08-02,60,False
2011-08-03,56,False
2011-08-04,59,False
2011-08-05,55,False
2011-08-06,64,False
2011-08-07,62,False
2011-08-08,54,False
2011-08-09,56,False
2011-08-10,57,False
2011-08-11,54,False
2011-08-12,60,False
2011-08-13,64,False
2011-08-14,63,False
2011-08-15,71,False
2011-08-16,62,False
2011-08-17,58,False
2011-08-18,59,False
2011-08-19,58,False
2011-08-20,59,False
2011-08-21,62,False
2011-08-22,51,False
2011-08-23,56,False
2011-08-24,55,False
2011-08-25,52,False
2011-08-26,57,False
2011-08-27,63,False
2011-08-28,63,False
2011-08-29,59,False
2011-08-30,60,False
2011-08-31,61,False
2011-09-01,57,False
2011-09-02,62,False
2011-09-03,81,False
2011-09-04,66,False
2011-09-05,57,False
2011-09-06,58,False
2011-09-07,55,False
2011-09-08,57,False
2011-09-09,56,False
2011-09-10,74,False
2011-09-11,68,False
2011-09-12,61,False
2011-09-13,95,False
2011-09-14,100,False
2011-09-15,58,False
2011-09-16,60,False
2011-09-17,76,False
2011-09-18,72,False
