date,EA,isPartial
2016-04-03,31,False
2016-04-04,29,False
2016-04-05,31,False
2016-04-06,30,False
2016-04-07,29,False
2016-04-08,28,False
2016-04-09,28,False
2016-04-10,30,False
2016-04-11,29,False
2016-04-12,28,False
2016-04-13,29,False
2016-04-14,30,False
2016-04-15,31,False
2016-04-16,30,False
2016-04-17,30,False
2016-04-18,29,False
2016-04-19,27,False
2016-04-20,30,False
2016-04-21,29,False
2016-04-22,33,False
2016-04-23,33,False
2016-04-24,34,False
2016-04-25,30,False
2016-04-26,35,False
2016-04-27,29,False
2016-04-28,30,False
2016-04-29,37,False
2016-04-30,35,False
2016-05-01,35,False
2016-05-02,29,False
2016-05-03,30,False
2016-05-04,32,False
2016-05-05,29,False
2016-05-06,36,False
2016-05-07,36,False
2016-05-08,33,False
2016-05-09,34,False
2016-05-10,35,False
2016-05-11,35,False
2016-05-12,32,False
2016-05-13,33,False
2016-05-14,32,False
2016-05-15,33,False
2016-05-16,32,False
2016-05-17,29,False
2016-05-18,32,False
2016-05-19,31,False
2016-05-20,30,False
2016-05-21,32,False
2016-05-22,34,False
2016-05-23,28,False
2016-05-24,28,False
2016-05-25,28,False
2016-05-26,29,False
2016-05-27,29,False
2016-05-28,30,False
2016-05-29,29,False
2016-05-30,31,False
2016-05-31,31,False
2016-06-01,31,False
2016-06-02,31,False
2016-06-03,33,False
2016-06-04,31,False
2016-06-05,29,False
2016-06-06,30,False
2016-06-07,32,False
2016-06-08,32,False
2016-06-09,30,False
2016-06-10,32,False
2016-06-11,35,False
2016-06-12,97,False
2016-06-13,50,False
2016-06-14,39,False
2016-06-15,33,False
2016-06-16,32,False
2016-06-17,31,False
2016-06-18,34,False
2016-06-19,32,False
2016-06-20,31,False
2016-06-21,30,False
2016-06-22,28,False
2016-06-23,28,False
2016-06-24,31,False
2016-06-25,31,False
2016-06-26,31,False
2016-06-27,31,False
2016-06-28,31,False
2016-06-29,29,False
2016-06-30,28,False
2016-07-01,28,False
2016-07-02,29,False
2016-07-03,29,False
2016-07-04,28,False
2016-07-05,31,False
2016-07-06,31,False
2016-07-07,28,False
2016-07-08,27,False
2016-07-09,29,False
2016-07-10,29,False
2016-07-11,28,False
2016-07-12,27,False
2016-07-13,28,False
2016-07-14,28,False
2016-07-15,26,False
2016-07-16,49,False
2016-07-17,28,False
2016-07-18,26,False
2016-07-19,25,False
2016-07-20,25,False
2016-07-21,27,False
2016-07-22,27,False
2016-07-23,28,False
2016-07-24,27,False
2016-07-25,25,False
2016-07-26,25,False
2016-07-27,27,False
2016-07-28,25,False
2016-07-29,28,False
2016-07-30,26,False
2016-07-31,26,False
2016-08-01,26,False
2016-08-02,28,False
2016-08-03,28,False
2016-08-04,27,False
2016-08-05,24,False
2016-08-06,26,False
2016-08-07,27,False
2016-08-08,24,False
2016-08-09,25,False
2016-08-10,23,False
2016-08-11,25,False
2016-08-12,25,False
2016-08-13,24,False
2016-08-14,25,False
2016-08-15,27,False
2016-08-16,32,False
2016-08-17,31,False
2016-08-18,38,False
2016-08-19,28,False
2016-08-20,28,False
2016-08-21,30,False
2016-08-22,27,False
2016-08-23,28,False
2016-08-24,27,False
2016-08-25,26,False
2016-08-26,27,False
2016-08-27,26,False
2016-08-28,29,False
2016-08-29,31,False
2016-08-30,39,False
2016-08-31,100,False
2016-09-01,52,False
2016-09-02,37,False
2016-09-03,37,False
2016-09-04,36,False
2016-09-05,31,False
2016-09-06,32,False
2016-09-07,30,False
2016-09-08,30,False
2016-09-09,27,False
2016-09-10,29,False
2016-09-11,30,False
