date,EA,isPartial
2014-12-17,49,False
2014-12-18,38,False
2014-12-19,38,False
2014-12-20,40,False
2014-12-21,40,False
2014-12-22,37,False
2014-12-23,40,False
2014-12-24,47,False
2014-12-25,75,False
2014-12-26,67,False
2014-12-27,95,False
2014-12-28,51,False
2014-12-29,47,False
2014-12-30,42,False
2014-12-31,42,False
2015-01-01,42,False
2015-01-02,42,False
2015-01-03,47,False
2015-01-04,43,False
2015-01-05,40,False
2015-01-06,38,False
2015-01-07,37,False
2015-01-08,33,False
2015-01-09,37,False
2015-01-10,41,False
2015-01-11,40,False
2015-01-12,49,False
2015-01-13,43,False
2015-01-14,40,False
2015-01-15,40,False
2015-01-16,40,False
2015-01-17,50,False
2015-01-18,47,False
2015-01-19,37,False
2015-01-20,38,False
2015-01-21,39,False
2015-01-22,36,False
2015-01-23,50,False
2015-01-24,39,False
2015-01-25,40,False
2015-01-26,39,False
2015-01-27,37,False
2015-01-28,42,False
2015-01-29,38,False
2015-01-30,37,False
2015-01-31,44,False
2015-02-01,41,False
2015-02-02,42,False
2015-02-03,43,False
2015-02-04,42,False
2015-02-05,37,False
2015-02-06,37,False
2015-02-07,41,False
2015-02-08,48,False
2015-02-09,36,False
2015-02-10,35,False
2015-02-11,38,False
2015-02-12,35,False
2015-02-13,38,False
2015-02-14,52,False
2015-02-15,45,False
2015-02-16,36,False
2015-02-17,34,False
2015-02-18,37,False
2015-02-19,34,False
2015-02-20,38,False
2015-02-21,38,False
2015-02-22,38,False
2015-02-23,35,False
2015-02-24,35,False
2015-02-25,36,False
2015-02-26,37,False
2015-02-27,37,False
2015-02-28,36,False
2015-03-01,37,False
2015-03-02,35,False
2015-03-03,38,False
2015-03-04,37,False
2015-03-05,38,False
2015-03-06,40,False
2015-03-07,36,False
2015-03-08,38,False
2015-03-09,49,False
2015-03-10,45,False
2015-03-11,40,False
2015-03-12,39,False
2015-03-13,39,False
2015-03-14,40,False
2015-03-15,40,False
2015-03-16,37,False
2015-03-17,39,False
2015-03-18,36,False
2015-03-19,37,False
2015-03-20,35,False
2015-03-21,41,False
2015-03-22,38,False
2015-03-23,38,False
2015-03-24,40,False
2015-03-25,37,False
2015-03-26,37,False
2015-03-27,38,False
2015-03-28,41,False
2015-03-29,43,False
2015-03-30,36,False
2015-03-31,33,False
2015-04-01,36,False
2015-04-02,68,False
2015-04-03,41,False
2015-04-04,40,False
2015-04-05,42,False
2015-04-06,40,False
2015-04-07,34,False
2015-04-08,36,False
2015-04-09,42,False
2015-04-10,34,False
