date,EA,isPartial
2014-03-13,48,False
2014-03-14,47,False
2014-03-15,48,False
2014-03-16,49,False
2014-03-17,45,False
2014-03-18,44,False
2014-03-19,52,False
2014-03-20,60,False
2014-03-21,53,False
2014-03-22,54,False
2014-03-23,55,False
2014-03-24,52,False
2014-03-25,51,False
2014-03-26,53,False
2014-03-27,48,False
2014-03-28,47,False
2014-03-29,55,False
2014-03-30,52,False
2014-03-31,50,False
2014-04-01,47,False
2014-04-02,46,False
2014-04-03,48,False
2014-04-04,46,False
2014-04-05,58,False
2014-04-06,52,False
2014-04-07,50,False
2014-04-08,49,False
2014-04-09,46,False
2014-04-10,46,False
2014-04-11,46,False
2014-04-12,50,False
2014-04-13,52,False
2014-04-14,46,False
2014-04-15,45,False
2014-04-16,48,False
2014-04-17,48,False
2014-04-18,48,False
2014-04-19,51,False
2014-04-20,55,False
2014-04-21,53,False
2014-04-22,49,False
2014-04-23,50,False
2014-04-24,47,False
2014-04-25,52,False
2014-04-26,53,False
2014-04-27,52,False
2014-04-28,45,False
2014-04-29,42,False
2014-04-30,49,False
2014-05-01,50,False
2014-05-02,48,False
2014-05-03,49,False
2014-05-04,48,False
2014-05-05,50,False
2014-05-06,44,False
2014-05-07,58,False
2014-05-08,48,False
2014-05-09,47,False
2014-05-10,51,False
2014-05-11,49,False
2014-05-12,45,False
2014-05-13,46,False
2014-05-14,44,False
2014-05-15,55,False
2014-05-16,42,False
2014-05-17,51,False
2014-05-18,48,False
2014-05-19,45,False
2014-05-20,44,False
2014-05-21,49,False
2014-05-22,47,False
2014-05-23,49,False
2014-05-24,52,False
2014-05-25,49,False
2014-05-26,48,False
2014-05-27,51,False
2014-05-28,49,False
2014-05-29,75,False
2014-05-30,62,False
2014-05-31,57,False
2014-06-01,56,False
2014-06-02,53,False
2014-06-03,56,False
2014-06-04,58,False
2014-06-05,59,False
2014-06-06,56,False
2014-06-07,53,False
2014-06-08,53,False
2014-06-09,100,False
2014-06-10,63,False
2014-06-11,50,False
2014-06-12,49,False
2014-06-13,50,False
2014-06-14,52,False
2014-06-15,54,False
2014-06-16,53,False
2014-06-17,70,False
2014-06-18,71,False
2014-06-19,71,False
2014-06-20,68,False
2014-06-21,68,False
2014-06-22,63,False
2014-06-23,50,False
2014-06-24,53,False
2014-06-25,52,False
2014-06-26,49,False
2014-06-27,48,False
2014-06-28,52,False
2014-06-29,54,False
2014-06-30,46,False
2014-07-01,46,False
2014-07-02,50,False
2014-07-03,42,False
2014-07-04,44,False
2014-07-05,50,False
2014-07-06,51,False
2014-07-07,46,False
2014-07-08,43,False
2014-07-09,46,False
2014-07-10,42,False
2014-07-11,45,False
2014-07-12,44,False
2014-07-13,51,False
2014-07-14,45,False
2014-07-15,45,False
2014-07-16,44,False
2014-07-17,51,False
2014-07-18,43,False
2014-07-19,47,False
2014-07-20,58,False
2014-07-21,45,False
2014-07-22,54,False
2014-07-23,55,False
2014-07-24,55,False
