date,EA,isPartial
2011-03-10,49,False
2011-03-11,54,False
2011-03-12,60,False
2011-03-13,56,False
2011-03-14,49,False
2011-03-15,50,False
2011-03-16,48,False
2011-03-17,51,False
2011-03-18,51,False
2011-03-19,60,False
2011-03-20,60,False
2011-03-21,51,False
2011-03-22,53,False
2011-03-23,53,False
2011-03-24,51,False
2011-03-25,56,False
2011-03-26,62,False
2011-03-27,62,False
2011-03-28,51,False
2011-03-29,52,False
2011-03-30,56,False
2011-03-31,52,False
2011-04-01,54,False
2011-04-02,60,False
2011-04-03,60,False
2011-04-04,51,False
2011-04-05,53,False
2011-04-06,55,False
2011-04-07,54,False
2011-04-08,55,False
2011-04-09,57,False
2011-04-10,58,False
2011-04-11,50,False
2011-04-12,53,False
2011-04-13,51,False
2011-04-14,53,False
2011-04-15,52,False
2011-04-16,59,False
2011-04-17,59,False
2011-04-18,51,False
2011-04-19,52,False
2011-04-20,50,False
2011-04-21,57,False
2011-04-22,61,False
2011-04-23,61,False
2011-04-24,61,False
2011-04-25,56,False
2011-04-26,50,False
2011-04-27,51,False
2011-04-28,47,False
2011-04-29,52,False
2011-04-30,59,False
2011-05-01,57,False
2011-05-02,47,False
2011-05-03,47,False
2011-05-04,49,False
2011-05-05,47,False
2011-05-06,49,False
2011-05-07,58,False
2011-05-08,59,False
2011-05-09,46,False
2011-05-10,48,False
2011-05-11,47,False
