date,EA,isPartial
2017-01-06,32,False
2017-01-07,34,False
2017-01-08,35,False
2017-01-09,37,False
2017-01-10,33,False
2017-01-11,34,False
2017-01-12,40,False
2017-01-13,34,False
2017-01-14,35,False
2017-01-15,34,False
2017-01-16,32,False
2017-01-17,33,False
2017-01-18,33,False
2017-01-19,37,False
2017-01-20,31,False
2017-01-21,33,False
2017-01-22,34,False
2017-01-23,30,False
2017-01-24,32,False
2017-01-25,34,False
2017-01-26,32,False
2017-01-27,31,False
2017-01-28,32,False
2017-01-29,33,False
2017-01-30,31,False
2017-01-31,40,False
2017-02-01,32,False
2017-02-02,34,False
2017-02-03,37,False
2017-02-04,37,False
2017-02-05,34,False
2017-02-06,32,False
2017-02-07,30,False
2017-02-08,32,False
2017-02-09,34,False
2017-02-10,33,False
2017-02-11,32,False
2017-02-12,33,False
2017-02-13,30,False
2017-02-14,31,False
2017-02-15,31,False
2017-02-16,31,False
2017-02-17,34,False
2017-02-18,33,False
2017-02-19,34,False
2017-02-20,35,False
2017-02-21,32,False
2017-02-22,34,False
2017-02-23,31,False
2017-02-24,32,False
2017-02-25,33,False
2017-02-26,31,False
2017-02-27,33,False
2017-02-28,33,False
2017-03-01,34,False
2017-03-02,31,False
2017-03-03,41,False
2017-03-04,35,False
2017-03-05,33,False
2017-03-06,33,False
2017-03-07,32,False
2017-03-08,36,False
2017-03-09,32,False
2017-03-10,36,False
2017-03-11,31,False
2017-03-12,35,False
2017-03-13,33,False
2017-03-14,36,False
2017-03-15,35,False
2017-03-16,37,False
2017-03-17,37,False
2017-03-18,41,False
2017-03-19,38,False
2017-03-20,39,False
2017-03-21,40,False
2017-03-22,37,False
2017-03-23,36,False
2017-03-24,32,False
2017-03-25,34,False
2017-03-26,35,False
2017-03-27,33,False
2017-03-28,31,False
2017-03-29,35,False
2017-03-30,34,False
2017-03-31,37,False
2017-04-01,33,False
2017-04-02,30,False
2017-04-03,31,False
2017-04-04,32,False
2017-04-05,33,False
2017-04-06,33,False
2017-04-07,38,False
2017-04-08,43,False
2017-04-09,38,False
2017-04-10,36,False
2017-04-11,33,False
2017-04-12,34,False
2017-04-13,33,False
2017-04-14,34,False
2017-04-15,34,False
2017-04-16,35,False
2017-04-17,38,False
2017-04-18,32,False
2017-04-19,32,False
2017-04-20,31,False
2017-04-21,32,False
2017-04-22,34,False
2017-04-23,34,False
2017-04-24,33,False
2017-04-25,33,False
2017-04-26,31,False
2017-04-27,28,False
2017-04-28,30,False
2017-04-29,29,False
2017-04-30,34,False
2017-05-01,35,False
2017-05-02,32,False
2017-05-03,30,False
2017-05-04,30,False
2017-05-05,30,False
2017-05-06,30,False
2017-05-07,32,False
2017-05-08,34,False
2017-05-09,31,False
2017-05-10,35,False
2017-05-11,33,False
2017-05-12,37,False
2017-05-13,31,False
2017-05-14,32,False
2017-05-15,31,False
2017-05-16,32,False
2017-05-17,30,False
2017-05-18,29,False
2017-05-19,32,False
2017-05-20,29,False
2017-05-21,30,False
2017-05-22,32,False
2017-05-23,30,False
2017-05-24,28,False
2017-05-25,32,False
2017-05-26,30,False
2017-05-27,30,False
2017-05-28,30,False
2017-05-29,34,False
