date,EA,isPartial
2015-12-07,37,False
2015-12-08,36,False
2015-12-09,34,False
2015-12-10,37,False
2015-12-11,36,False
2015-12-12,40,False
2015-12-13,43,False
2015-12-14,36,False
2015-12-15,38,False
2015-12-16,38,False
2015-12-17,36,False
2015-12-18,41,False
2015-12-19,42,False
2015-12-20,48,False
2015-12-21,40,False
2015-12-22,43,False
2015-12-23,42,False
2015-12-24,100,False
2015-12-25,62,False
2015-12-26,62,False
