date,ACN,isPartial
2017-08-28,84,False
2017-08-29,84,False
2017-08-30,82,False
2017-08-31,71,False
2017-09-01,51,False
2017-09-02,40,False
2017-09-03,36,False
2017-09-04,66,False
2017-09-05,84,False
2017-09-06,86,False
2017-09-07,63,False
2017-09-08,75,False
2017-09-09,56,False
2017-09-10,42,False
2017-09-11,78,False
2017-09-12,72,False
2017-09-13,65,False
2017-09-14,78,False
2017-09-15,61,False
2017-09-16,62,False
2017-09-17,55,False
2017-09-18,95,False
2017-09-19,70,False
2017-09-20,74,False
2017-09-21,62,False
2017-09-22,59,False
2017-09-23,54,False
2017-09-24,47,False
2017-09-25,91,False
2017-09-26,72,False
2017-09-27,76,False
2017-09-28,92,False
2017-09-29,71,False
2017-09-30,45,False
2017-10-01,70,False
2017-10-02,83,False
2017-10-03,72,False
2017-10-04,67,False
2017-10-05,86,False
2017-10-06,72,False
2017-10-07,37,False
2017-10-08,49,False
2017-10-09,73,False
2017-10-10,85,False
2017-10-11,80,False
2017-10-12,70,False
2017-10-13,73,False
2017-10-14,62,False
2017-10-15,35,False
2017-10-16,86,False
2017-10-17,90,False
2017-10-18,89,False
2017-10-19,55,False
2017-10-20,72,False
2017-10-21,53,False
2017-10-22,57,False
2017-10-23,71,False
2017-10-24,77,False
2017-10-25,74,False
2017-10-26,75,False
2017-10-27,82,False
2017-10-28,53,False
2017-10-29,40,False
2017-10-30,83,False
2017-10-31,75,False
2017-11-01,69,False
2017-11-02,89,False
2017-11-03,76,False
2017-11-04,55,False
2017-11-05,55,False
2017-11-06,79,False
2017-11-07,72,False
2017-11-08,75,False
2017-11-09,77,False
2017-11-10,67,False
2017-11-11,46,False
2017-11-12,54,False
2017-11-13,66,False
2017-11-14,77,False
2017-11-15,82,False
2017-11-16,87,False
2017-11-17,77,False
2017-11-18,64,False
2017-11-19,47,False
2017-11-20,73,False
2017-11-21,75,False
2017-11-22,79,False
2017-11-23,69,False
2017-11-24,64,False
2017-11-25,45,False
2017-11-26,54,False
2017-11-27,79,False
2017-11-28,79,False
2017-11-29,76,False
2017-11-30,88,False
2017-12-01,91,False
2017-12-02,57,False
2017-12-03,56,False
2017-12-04,86,False
2017-12-05,70,False
2017-12-06,68,False
2017-12-07,84,False
2017-12-08,78,False
2017-12-09,44,False
2017-12-10,49,False
2017-12-11,85,False
2017-12-12,75,False
2017-12-13,81,False
2017-12-14,65,False
2017-12-15,58,False
2017-12-16,47,False
2017-12-17,50,False
2017-12-18,67,False
2017-12-19,96,False
2017-12-20,77,False
2017-12-21,81,False
2017-12-22,65,False
2017-12-23,42,False
2017-12-24,35,False
2017-12-25,31,False
2017-12-26,56,False
2017-12-27,60,False
2017-12-28,61,False
2017-12-29,54,False
2017-12-30,31,False
2017-12-31,27,False
2018-01-01,38,False
2018-01-02,55,False
2018-01-03,74,False
2018-01-04,71,False
2018-01-05,67,False
2018-01-06,33,False
2018-01-07,45,False
2018-01-08,77,False
2018-01-09,69,False
2018-01-10,91,False
2018-01-11,75,False
2018-01-12,80,False
2018-01-13,51,False
2018-01-14,44,False
2018-01-15,70,False
2018-01-16,92,False
2018-01-17,88,False
2018-01-18,89,False
2018-01-19,65,False
2018-01-20,53,False
2018-01-21,51,False
2018-01-22,84,False
2018-01-23,85,False
2018-01-24,63,False
2018-01-25,73,False
2018-01-26,57,False
2018-01-27,49,False
2018-01-28,49,False
2018-01-29,65,False
2018-01-30,89,False
2018-01-31,78,False
2018-02-01,77,False
2018-02-02,58,False
2018-02-03,58,False
2018-02-04,44,False
2018-02-05,88,False
2018-02-06,92,False
2018-02-07,92,False
2018-02-08,89,False
2018-02-09,63,False
2018-02-10,45,False
2018-02-11,56,False
2018-02-12,77,False
2018-02-13,78,False
