date,ACN,isPartial
2016-06-29,77,False
2016-06-30,86,False
2016-07-01,66,False
2016-07-02,53,False
2016-07-03,42,False
2016-07-04,65,False
2016-07-05,70,False
2016-07-06,72,False
2016-07-07,58,False
2016-07-08,80,False
2016-07-09,48,False
2016-07-10,55,False
2016-07-11,60,False
2016-07-12,75,False
2016-07-13,65,False
2016-07-14,66,False
2016-07-15,60,False
2016-07-16,52,False
2016-07-17,61,False
2016-07-18,89,False
2016-07-19,69,False
2016-07-20,92,False
2016-07-21,74,False
2016-07-22,74,False
2016-07-23,48,False
2016-07-24,41,False
2016-07-25,78,False
2016-07-26,70,False
2016-07-27,62,False
2016-07-28,63,False
2016-07-29,66,False
2016-07-30,48,False
2016-07-31,32,False
2016-08-01,76,False
2016-08-02,64,False
2016-08-03,70,False
2016-08-04,64,False
2016-08-05,65,False
2016-08-06,46,False
2016-08-07,50,False
2016-08-08,64,False
2016-08-09,72,False
2016-08-10,47,False
2016-08-11,69,False
2016-08-12,66,False
2016-08-13,54,False
2016-08-14,38,False
2016-08-15,61,False
2016-08-16,68,False
2016-08-17,77,False
2016-08-18,67,False
2016-08-19,62,False
2016-08-20,31,False
2016-08-21,53,False
2016-08-22,85,False
2016-08-23,87,False
2016-08-24,65,False
2016-08-25,65,False
2016-08-26,70,False
2016-08-27,41,False
2016-08-28,32,False
2016-08-29,57,False
2016-08-30,74,False
2016-08-31,60,False
2016-09-01,77,False
2016-09-02,56,False
2016-09-03,38,False
2016-09-04,43,False
2016-09-05,60,False
2016-09-06,63,False
2016-09-07,76,False
2016-09-08,65,False
2016-09-09,77,False
2016-09-10,61,False
2016-09-11,59,False
