date,ACN,isPartial
2015-02-01,74,False
2015-02-02,72,False
2015-02-03,75,False
2015-02-04,71,False
2015-02-05,82,False
2015-02-06,61,False
2015-02-07,56,False
2015-02-08,56,False
2015-02-09,70,False
2015-02-10,75,False
2015-02-11,74,False
2015-02-12,82,False
2015-02-13,71,False
2015-02-14,56,False
2015-02-15,54,False
2015-02-16,80,False
2015-02-17,83,False
2015-02-18,79,False
2015-02-19,83,False
2015-02-20,75,False
2015-02-21,73,False
2015-02-22,79,False
2015-02-23,77,False
2015-02-24,86,False
2015-02-25,87,False
2015-02-26,90,False
2015-02-27,68,False
2015-02-28,69,False
2015-03-01,56,False
2015-03-02,94,False
2015-03-03,89,False
2015-03-04,80,False
2015-03-05,100,False
2015-03-06,85,False
2015-03-07,49,False
2015-03-08,72,False
2015-03-09,76,False
2015-03-10,70,False
2015-03-11,82,False
2015-03-12,85,False
2015-03-13,85,False
2015-03-14,56,False
2015-03-15,61,False
2015-03-16,82,False
2015-03-17,67,False
2015-03-18,82,False
2015-03-19,73,False
2015-03-20,62,False
2015-03-21,50,False
2015-03-22,55,False
2015-03-23,79,False
2015-03-24,66,False
2015-03-25,79,False
2015-03-26,79,False
2015-03-27,72,False
2015-03-28,58,False
2015-03-29,50,False
2015-03-30,73,False
2015-03-31,74,False
2015-04-01,70,False
2015-04-02,63,False
2015-04-03,64,False
2015-04-04,54,False
2015-04-05,34,False
2015-04-06,51,False
2015-04-07,61,False
2015-04-08,61,False
2015-04-09,76,False
2015-04-10,69,False
