date,ACN,isPartial
2012-08-07,82,False
2012-08-08,70,False
2012-08-09,73,False
2012-08-10,57,False
2012-08-11,59,False
2012-08-12,49,False
2012-08-13,71,False
2012-08-14,62,False
2012-08-15,63,False
2012-08-16,69,False
2012-08-17,69,False
2012-08-18,47,False
2012-08-19,56,False
2012-08-20,77,False
2012-08-21,75,False
2012-08-22,73,False
2012-08-23,65,False
2012-08-24,49,False
2012-08-25,56,False
2012-08-26,54,False
2012-08-27,85,False
2012-08-28,70,False
2012-08-29,72,False
2012-08-30,81,False
2012-08-31,80,False
2012-09-01,62,False
2012-09-02,42,False
2012-09-03,55,False
2012-09-04,73,False
2012-09-05,73,False
2012-09-06,87,False
2012-09-07,57,False
2012-09-08,60,False
2012-09-09,44,False
2012-09-10,73,False
2012-09-11,78,False
2012-09-12,93,False
2012-09-13,71,False
2012-09-14,60,False
2012-09-15,56,False
2012-09-16,42,False
2012-09-17,74,False
2012-09-18,77,False
2012-09-19,80,False
2012-09-20,71,False
2012-09-21,74,False
2012-09-22,62,False
2012-09-23,50,False
2012-09-24,62,False
2012-09-25,60,False
2012-09-26,63,False
2012-09-27,91,False
2012-09-28,89,False
2012-09-29,61,False
2012-09-30,64,False
2012-10-01,83,False
2012-10-02,91,False
2012-10-03,82,False
2012-10-04,88,False
2012-10-05,78,False
2012-10-06,59,False
2012-10-07,46,False
2012-10-08,71,False
2012-10-09,78,False
2012-10-10,68,False
2012-10-11,75,False
2012-10-12,71,False
