date,ACN,isPartial
2012-12-22,49,False
2012-12-23,40,False
2012-12-24,40,False
2012-12-25,28,False
2012-12-26,47,False
2012-12-27,49,False
2012-12-28,69,False
2012-12-29,48,False
2012-12-30,45,False
2012-12-31,50,False
2013-01-01,30,False
2013-01-02,49,False
2013-01-03,74,False
2013-01-04,47,False
2013-01-05,46,False
2013-01-06,68,False
2013-01-07,77,False
2013-01-08,78,False
2013-01-09,90,False
2013-01-10,72,False
2013-01-11,71,False
2013-01-12,56,False
2013-01-13,54,False
2013-01-14,80,False
2013-01-15,76,False
2013-01-16,64,False
2013-01-17,73,False
2013-01-18,54,False
2013-01-19,59,False
2013-01-20,59,False
2013-01-21,87,False
2013-01-22,82,False
2013-01-23,86,False
2013-01-24,64,False
2013-01-25,67,False
2013-01-26,59,False
2013-01-27,57,False
2013-01-28,76,False
2013-01-29,79,False
2013-01-30,71,False
2013-01-31,87,False
2013-02-01,75,False
2013-02-02,48,False
2013-02-03,68,False
2013-02-04,80,False
2013-02-05,86,False
2013-02-06,93,False
2013-02-07,72,False
2013-02-08,82,False
2013-02-09,66,False
2013-02-10,51,False
2013-02-11,68,False
2013-02-12,84,False
2013-02-13,76,False
2013-02-14,71,False
2013-02-15,83,False
2013-02-16,69,False
2013-02-17,47,False
2013-02-18,56,False
2013-02-19,89,False
