date,MCHP,isPartial
2017-09-08,36,False
2017-09-09,0,False
2017-09-10,6,False
2017-09-11,28,False
2017-09-12,23,False
2017-09-13,34,False
2017-09-14,17,False
2017-09-15,12,False
2017-09-16,27,False
2017-09-17,6,False
2017-09-18,28,False
2017-09-19,56,False
2017-09-20,40,False
2017-09-21,29,False
2017-09-22,24,False
2017-09-23,13,False
2017-09-24,6,False
2017-09-25,11,False
2017-09-26,28,False
2017-09-27,17,False
2017-09-28,23,False
2017-09-29,24,False
2017-09-30,13,False
2017-10-01,13,False
2017-10-02,0,False
2017-10-03,28,False
2017-10-04,6,False
2017-10-05,58,False
2017-10-06,12,False
