date,MCHP,isPartial
2012-01-22,18,False
2012-01-23,30,False
2012-01-24,0,False
2012-01-25,0,False
2012-01-26,15,False
2012-01-27,16,False
2012-01-28,0,False
2012-01-29,36,False
2012-01-30,15,False
2012-01-31,0,False
2012-02-01,0,False
2012-02-02,92,False
2012-02-03,32,False
2012-02-04,0,False
2012-02-05,0,False
2012-02-06,46,False
2012-02-07,75,False
2012-02-08,0,False
2012-02-09,45,False
2012-02-10,47,False
2012-02-11,0,False
2012-02-12,0,False
2012-02-13,29,False
2012-02-14,30,False
2012-02-15,15,False
2012-02-16,31,False
2012-02-17,48,False
2012-02-18,0,False
2012-02-19,0,False
2012-02-20,16,False
2012-02-21,0,False
2012-02-22,0,False
2012-02-23,15,False
2012-02-24,0,False
2012-02-25,0,False
2012-02-26,0,False
2012-02-27,0,False
2012-02-28,29,False
2012-02-29,0,False
2012-03-01,0,False
2012-03-02,81,False
2012-03-03,19,False
2012-03-04,0,False
2012-03-05,46,False
2012-03-06,0,False
2012-03-07,15,False
2012-03-08,0,False
2012-03-09,31,False
2012-03-10,18,False
2012-03-11,17,False
2012-03-12,0,False
2012-03-13,15,False
2012-03-14,15,False
2012-03-15,45,False
2012-03-16,16,False
2012-03-17,0,False
2012-03-18,0,False
2012-03-19,30,False
2012-03-20,45,False
2012-03-21,30,False
2012-03-22,0,False
2012-03-23,32,False
2012-03-24,0,False
2012-03-25,0,False
2012-03-26,0,False
2012-03-27,15,False
2012-03-28,0,False
2012-03-29,15,False
2012-03-30,0,False
2012-03-31,0,False
2012-04-01,0,False
2012-04-02,15,False
2012-04-03,45,False
2012-04-04,16,False
2012-04-05,16,False
2012-04-06,18,False
2012-04-07,0,False
2012-04-08,0,False
2012-04-09,18,False
2012-04-10,0,False
2012-04-11,15,False
2012-04-12,0,False
2012-04-13,32,False
2012-04-14,18,False
2012-04-15,18,False
2012-04-16,0,False
2012-04-17,15,False
2012-04-18,15,False
2012-04-19,0,False
2012-04-20,47,False
2012-04-21,0,False
2012-04-22,35,False
2012-04-23,29,False
2012-04-24,15,False
2012-04-25,30,False
2012-04-26,15,False
2012-04-27,32,False
2012-04-28,0,False
2012-04-29,0,False
2012-04-30,16,False
2012-05-01,16,False
2012-05-02,43,False
2012-05-03,60,False
2012-05-04,0,False
2012-05-05,0,False
2012-05-06,18,False
2012-05-07,29,False
2012-05-08,29,False
2012-05-09,15,False
2012-05-10,45,False
2012-05-11,31,False
2012-05-12,0,False
2012-05-13,0,False
2012-05-14,0,False
2012-05-15,0,False
2012-05-16,15,False
2012-05-17,0,False
2012-05-18,47,False
2012-05-19,0,False
2012-05-20,36,False
2012-05-21,0,False
2012-05-22,15,False
2012-05-23,0,False
2012-05-24,30,False
2012-05-25,47,False
2012-05-26,19,False
2012-05-27,0,False
2012-05-28,16,False
2012-05-29,0,False
2012-05-30,0,False
2012-05-31,29,False
2012-06-01,15,False
2012-06-02,0,False
2012-06-03,0,False
2012-06-04,58,False
