date,MCHP,isPartial
2013-09-17,46,False
2013-09-18,31,False
2013-09-19,0,False
2013-09-20,33,False
2013-09-21,0,False
2013-09-22,18,False
2013-09-23,31,False
2013-09-24,31,False
2013-09-25,16,False
2013-09-26,16,False
2013-09-27,0,False
2013-09-28,19,False
2013-09-29,0,False
2013-09-30,0,False
2013-10-01,45,False
2013-10-02,16,False
2013-10-03,78,False
2013-10-04,0,False
2013-10-05,18,False
2013-10-06,18,False
2013-10-07,46,False
2013-10-08,15,False
2013-10-09,16,False
2013-10-10,16,False
2013-10-11,0,False
2013-10-12,0,False
2013-10-13,37,False
2013-10-14,32,False
2013-10-15,31,False
2013-10-16,31,False
2013-10-17,32,False
2013-10-18,65,False
2013-10-19,0,False
2013-10-20,18,False
2013-10-21,31,False
2013-10-22,30,False
2013-10-23,15,False
2013-10-24,15,False
2013-10-25,32,False
2013-10-26,18,False
2013-10-27,18,False
2013-10-28,0,False
2013-10-29,0,False
2013-10-30,30,False
2013-10-31,64,False
2013-11-01,66,False
2013-11-02,18,False
2013-11-03,54,False
2013-11-04,15,False
2013-11-05,76,False
2013-11-06,0,False
