date,MCHP,isPartial
2015-06-18,35,False
2015-06-19,36,False
2015-06-20,21,False
2015-06-21,0,False
2015-06-22,34,False
2015-06-23,25,False
2015-06-24,17,False
2015-06-25,17,False
2015-06-26,35,False
2015-06-27,21,False
2015-06-28,41,False
2015-06-29,43,False
2015-06-30,34,False
2015-07-01,43,False
2015-07-02,52,False
2015-07-03,18,False
2015-07-04,0,False
2015-07-05,0,False
2015-07-06,34,False
2015-07-07,84,False
2015-07-08,67,False
2015-07-09,26,False
2015-07-10,53,False
2015-07-11,41,False
2015-07-12,21,False
2015-07-13,17,False
2015-07-14,26,False
2015-07-15,35,False
2015-07-16,53,False
2015-07-17,37,False
2015-07-18,22,False
2015-07-19,22,False
2015-07-20,18,False
2015-07-21,34,False
2015-07-22,52,False
2015-07-23,43,False
2015-07-24,45,False
2015-07-25,41,False
2015-07-26,20,False
2015-07-27,42,False
2015-07-28,42,False
2015-07-29,25,False
2015-07-30,34,False
2015-07-31,27,False
2015-08-01,21,False
2015-08-02,20,False
2015-08-03,77,False
2015-08-04,77,False
2015-08-05,34,False
2015-08-06,43,False
2015-08-07,54,False
2015-08-08,20,False
2015-08-09,0,False
2015-08-10,42,False
2015-08-11,68,False
2015-08-12,60,False
2015-08-13,34,False
2015-08-14,44,False
2015-08-15,20,False
2015-08-16,40,False
2015-08-17,42,False
2015-08-18,59,False
