date,MCHP,isPartial
2016-08-26,45,False
2016-08-27,0,False
2016-08-28,25,False
2016-08-29,52,False
2016-08-30,42,False
2016-08-31,42,False
2016-09-01,21,False
2016-09-02,33,False
2016-09-03,25,False
2016-09-04,0,False
2016-09-05,0,False
2016-09-06,51,False
2016-09-07,53,False
2016-09-08,22,False
2016-09-09,0,False
2016-09-10,0,False
2016-09-11,12,False
