date,MCHP,isPartial
2017-12-14,32,False
2017-12-15,20,False
2017-12-16,22,False
2017-12-17,0,False
2017-12-18,51,False
2017-12-19,39,False
2017-12-20,33,False
2017-12-21,20,False
2017-12-22,14,False
2017-12-23,0,False
2017-12-24,0,False
2017-12-25,16,False
2017-12-26,28,False
2017-12-27,7,False
2017-12-28,34,False
2017-12-29,14,False
2017-12-30,8,False
2017-12-31,16,False
2018-01-01,0,False
2018-01-02,33,False
2018-01-03,25,False
2018-01-04,19,False
2018-01-05,13,False
2018-01-06,14,False
2018-01-07,14,False
2018-01-08,19,False
2018-01-09,31,False
2018-01-10,37,False
2018-01-11,19,False
2018-01-12,19,False
2018-01-13,14,False
2018-01-14,0,False
2018-01-15,12,False
2018-01-16,18,False
2018-01-17,30,False
2018-01-18,12,False
2018-01-19,32,False
2018-01-20,28,False
2018-01-21,0,False
2018-01-22,30,False
2018-01-23,49,False
2018-01-24,73,False
2018-01-25,49,False
2018-01-26,32,False
2018-01-27,0,False
2018-01-28,7,False
2018-01-29,18,False
2018-01-30,12,False
2018-01-31,42,False
2018-02-01,31,False
2018-02-02,25,False
2018-02-03,7,False
2018-02-04,7,False
2018-02-05,43,False
2018-02-06,61,False
2018-02-07,79,False
2018-02-08,93,False
2018-02-09,57,False
2018-02-10,14,False
2018-02-11,7,False
2018-02-12,62,False
2018-02-13,19,False
