date,FB,isPartial
2012-11-20,70,False
2012-11-21,75,False
2012-11-22,76,False
2012-11-23,80,False
2012-11-24,88,False
2012-11-25,87,False
2012-11-26,71,False
2012-11-27,73,False
2012-11-28,74,False
2012-11-29,76,False
2012-11-30,78,False
2012-12-01,91,False
2012-12-02,92,False
2012-12-03,74,False
2012-12-04,74,False
2012-12-05,77,False
2012-12-06,75,False
2012-12-07,78,False
2012-12-08,93,False
2012-12-09,90,False
2012-12-10,77,False
2012-12-11,73,False
2012-12-12,78,False
2012-12-13,77,False
2012-12-14,82,False
2012-12-15,91,False
2012-12-16,94,False
2012-12-17,76,False
2012-12-18,81,False
2012-12-19,81,False
2012-12-20,79,False
2012-12-21,89,False
2012-12-22,95,False
2012-12-23,97,False
2012-12-24,97,False
2012-12-25,100,False
2012-12-26,90,False
2012-12-27,85,False
2012-12-28,85,False
2012-12-29,93,False
2012-12-30,91,False
2012-12-31,93,False
2013-01-01,93,False
2013-01-02,80,False
2013-01-03,81,False
2013-01-04,81,False
2013-01-05,89,False
2013-01-06,84,False
2013-01-07,72,False
2013-01-08,74,False
2013-01-09,74,False
2013-01-10,75,False
2013-01-11,77,False
2013-01-12,91,False
2013-01-13,88,False
2013-01-14,74,False
2013-01-15,72,False
2013-01-16,76,False
2013-01-17,72,False
2013-01-18,81,False
2013-01-19,90,False
2013-01-20,88,False
2013-01-21,74,False
2013-01-22,75,False
2013-01-23,74,False
2013-01-24,76,False
2013-01-25,79,False
2013-01-26,91,False
2013-01-27,87,False
2013-01-28,72,False
2013-01-29,77,False
2013-01-30,75,False
2013-01-31,77,False
2013-02-01,79,False
2013-02-02,91,False
2013-02-03,85,False
2013-02-04,74,False
2013-02-05,75,False
2013-02-06,75,False
2013-02-07,77,False
2013-02-08,78,False
2013-02-09,91,False
2013-02-10,93,False
2013-02-11,81,False
2013-02-12,79,False
2013-02-13,79,False
2013-02-14,78,False
2013-02-15,84,False
2013-02-16,95,False
2013-02-17,92,False
2013-02-18,77,False
2013-02-19,78,False
