date,FB,isPartial
2011-08-24,78,False
2011-08-25,80,False
2011-08-26,84,False
2011-08-27,96,False
2011-08-28,91,False
2011-08-29,75,False
2011-08-30,73,False
2011-08-31,66,False
2011-09-01,73,False
2011-09-02,78,False
2011-09-03,90,False
2011-09-04,94,False
2011-09-05,80,False
2011-09-06,77,False
2011-09-07,79,False
2011-09-08,77,False
2011-09-09,80,False
2011-09-10,98,False
2011-09-11,93,False
2011-09-12,76,False
2011-09-13,74,False
2011-09-14,76,False
2011-09-15,74,False
2011-09-16,82,False
2011-09-17,100,False
2011-09-18,94,False
