date,FB,isPartial
2014-10-11,92,False
2014-10-12,91,False
2014-10-13,76,False
2014-10-14,75,False
2014-10-15,79,False
2014-10-16,77,False
2014-10-17,80,False
2014-10-18,96,False
2014-10-19,95,False
2014-10-20,78,False
2014-10-21,75,False
2014-10-22,78,False
2014-10-23,79,False
2014-10-24,83,False
2014-10-25,91,False
2014-10-26,90,False
2014-10-27,74,False
2014-10-28,75,False
2014-10-29,80,False
2014-10-30,76,False
2014-10-31,83,False
2014-11-01,91,False
2014-11-02,91,False
2014-11-03,77,False
2014-11-04,76,False
2014-11-05,77,False
2014-11-06,77,False
2014-11-07,80,False
2014-11-08,91,False
2014-11-09,87,False
2014-11-10,73,False
2014-11-11,75,False
2014-11-12,76,False
2014-11-13,76,False
2014-11-14,78,False
2014-11-15,89,False
2014-11-16,83,False
2014-11-17,72,False
2014-11-18,76,False
2014-11-19,76,False
2014-11-20,76,False
2014-11-21,78,False
2014-11-22,86,False
2014-11-23,85,False
2014-11-24,73,False
2014-11-25,73,False
2014-11-26,71,False
2014-11-27,75,False
2014-11-28,78,False
2014-11-29,87,False
2014-11-30,84,False
2014-12-01,71,False
