date,CTXS,isPartial
2011-02-17,12,False
2011-02-18,0,False
2011-02-19,0,False
2011-02-20,0,False
2011-02-21,0,False
2011-02-22,24,False
2011-02-23,12,False
2011-02-24,24,False
2011-02-25,25,False
2011-02-26,30,False
2011-02-27,0,False
2011-02-28,12,False
2011-03-01,47,False
2011-03-02,0,False
2011-03-03,12,False
2011-03-04,38,False
2011-03-05,0,False
2011-03-06,15,False
2011-03-07,25,False
2011-03-08,25,False
2011-03-09,36,False
2011-03-10,24,False
2011-03-11,25,False
2011-03-12,0,False
2011-03-13,0,False
2011-03-14,0,False
2011-03-15,24,False
2011-03-16,0,False
2011-03-17,12,False
2011-03-18,0,False
2011-03-19,15,False
2011-03-20,0,False
2011-03-21,0,False
2011-03-22,0,False
2011-03-23,12,False
2011-03-24,24,False
2011-03-25,25,False
2011-03-26,15,False
2011-03-27,0,False
2011-03-28,24,False
2011-03-29,0,False
2011-03-30,12,False
2011-03-31,12,False
2011-04-01,38,False
2011-04-02,0,False
2011-04-03,0,False
2011-04-04,36,False
2011-04-05,0,False
2011-04-06,12,False
2011-04-07,37,False
2011-04-08,0,False
2011-04-09,0,False
2011-04-10,0,False
2011-04-11,12,False
2011-04-12,0,False
2011-04-13,0,False
2011-04-14,0,False
2011-04-15,26,False
2011-04-16,0,False
2011-04-17,0,False
2011-04-18,12,False
2011-04-19,0,False
2011-04-20,13,False
2011-04-21,13,False
2011-04-22,29,False
2011-04-23,0,False
2011-04-24,17,False
2011-04-25,27,False
2011-04-26,36,False
2011-04-27,24,False
2011-04-28,36,False
2011-04-29,13,False
2011-04-30,46,False
2011-05-01,0,False
2011-05-02,24,False
2011-05-03,24,False
2011-05-04,24,False
2011-05-05,0,False
2011-05-06,13,False
2011-05-07,0,False
2011-05-08,0,False
2011-05-09,12,False
2011-05-10,12,False
2011-05-11,35,False
