date,CTXS,isPartial
2014-02-26,21,False
2014-02-27,22,False
2014-02-28,17,False
2014-03-01,19,False
2014-03-02,13,False
2014-03-03,16,False
2014-03-04,17,False
2014-03-05,16,False
2014-03-06,33,False
2014-03-07,23,False
2014-03-08,13,False
2014-03-09,0,False
2014-03-10,0,False
2014-03-11,11,False
2014-03-12,43,False
2014-03-13,22,False
2014-03-14,17,False
2014-03-15,0,False
2014-03-16,25,False
2014-03-17,11,False
2014-03-18,16,False
2014-03-19,43,False
2014-03-20,22,False
2014-03-21,23,False
2014-03-22,0,False
2014-03-23,12,False
2014-03-24,11,False
2014-03-25,16,False
2014-03-26,32,False
2014-03-27,33,False
2014-03-28,11,False
2014-03-29,0,False
2014-03-30,38,False
2014-03-31,27,False
2014-04-01,16,False
2014-04-02,11,False
2014-04-03,49,False
2014-04-04,34,False
2014-04-05,13,False
2014-04-06,13,False
2014-04-07,26,False
2014-04-08,11,False
2014-04-09,27,False
2014-04-10,22,False
2014-04-11,23,False
2014-04-12,13,False
2014-04-13,0,False
2014-04-14,55,False
2014-04-15,27,False
2014-04-16,33,False
2014-04-17,29,False
2014-04-18,0,False
2014-04-19,14,False
2014-04-20,14,False
2014-04-21,24,False
2014-04-22,32,False
2014-04-23,87,False
2014-04-24,71,False
2014-04-25,35,False
2014-04-26,26,False
2014-04-27,0,False
2014-04-28,48,False
2014-04-29,21,False
2014-04-30,16,False
2014-05-01,35,False
2014-05-02,23,False
2014-05-03,13,False
2014-05-04,13,False
2014-05-05,27,False
2014-05-06,32,False
2014-05-07,27,False
2014-05-08,22,False
2014-05-09,23,False
2014-05-10,26,False
2014-05-11,0,False
2014-05-12,16,False
2014-05-13,21,False
2014-05-14,22,False
2014-05-15,44,False
2014-05-16,23,False
2014-05-17,26,False
2014-05-18,0,False
2014-05-19,32,False
2014-05-20,11,False
2014-05-21,18,False
2014-05-22,24,False
2014-05-23,37,False
2014-05-24,0,False
2014-05-25,0,False
2014-05-26,0,False
2014-05-27,23,False
2014-05-28,30,False
2014-05-29,24,False
2014-05-30,37,False
2014-05-31,15,False
2014-06-01,0,False
2014-06-02,30,False
2014-06-03,18,False
2014-06-04,24,False
2014-06-05,24,False
2014-06-06,19,False
2014-06-07,0,False
2014-06-08,30,False
2014-06-09,18,False
2014-06-10,31,False
2014-06-11,48,False
2014-06-12,18,False
2014-06-13,13,False
2014-06-14,0,False
2014-06-15,0,False
2014-06-16,41,False
2014-06-17,30,False
2014-06-18,12,False
2014-06-19,12,False
2014-06-20,13,False
2014-06-21,15,False
2014-06-22,15,False
2014-06-23,30,False
2014-06-24,24,False
2014-06-25,24,False
2014-06-26,25,False
2014-06-27,64,False
2014-06-28,0,False
2014-06-29,15,False
2014-06-30,55,False
2014-07-01,18,False
2014-07-02,0,False
2014-07-03,25,False
2014-07-04,13,False
2014-07-05,0,False
2014-07-06,0,False
2014-07-07,24,False
2014-07-08,24,False
2014-07-09,0,False
2014-07-10,0,False
2014-07-11,19,False
2014-07-12,15,False
2014-07-13,0,False
2014-07-14,12,False
2014-07-15,30,False
2014-07-16,25,False
2014-07-17,19,False
2014-07-18,19,False
2014-07-19,0,False
2014-07-20,0,False
2014-07-21,12,False
2014-07-22,18,False
2014-07-23,31,False
2014-07-24,62,False
