date,DISCK,isPartial
2016-04-15,32,False
2016-04-16,45,False
2016-04-17,35,False
2016-04-18,61,False
2016-04-19,58,False
2016-04-20,43,False
2016-04-21,52,False
2016-04-22,61,False
2016-04-23,65,False
2016-04-24,29,False
2016-04-25,65,False
2016-04-26,35,False
2016-04-27,36,False
2016-04-28,54,False
2016-04-29,37,False
2016-04-30,18,False
2016-05-01,51,False
2016-05-02,52,False
2016-05-03,28,False
2016-05-04,54,False
