date,DISCK,isPartial
2014-02-07,36,False
2014-02-08,47,False
2014-02-09,46,False
2014-02-10,66,False
2014-02-11,57,False
2014-02-12,61,False
2014-02-13,31,False
2014-02-14,23,False
2014-02-15,69,False
2014-02-16,56,False
2014-02-17,85,False
2014-02-18,80,False
2014-02-19,22,False
2014-02-20,54,False
2014-02-21,84,False
2014-02-22,52,False
2014-02-23,57,False
2014-02-24,43,False
2014-02-25,48,False
2014-02-26,44,False
2014-02-27,40,False
2014-02-28,19,False
2014-03-01,47,False
2014-03-02,52,False
2014-03-03,26,False
2014-03-04,45,False
2014-03-05,40,False
2014-03-06,36,False
2014-03-07,66,False
2014-03-08,32,False
2014-03-09,52,False
2014-03-10,41,False
2014-03-11,53,False
2014-03-12,35,False
2014-03-13,36,False
2014-03-14,42,False
2014-03-15,47,False
2014-03-16,21,False
